rep,id,eta_p0,eta_alpha,eta_tau
10,8,0.000000,0.099154,-13.035773
1,9,0.000000,0.174245,-7.666714
2,9,0.000000,0.174245,-7.666714
3,9,0.000000,0.174245,-7.539496
4,9,0.000000,0.180511,-7.539496
5,9,0.000000,0.212292,-7.539496
6,9,0.000000,0.233474,-7.481809
7,9,0.000000,0.233474,-7.481809
8,9,0.000000,0.233474,-7.481809
9,9,0.000000,0.233474,-7.481809
10,9,0.000000,0.235012,-7.182417
1,10,0.000000,-0.592956,5.845859
2,10,0.000000,-0.726698,5.540960
3,10,0.000000,-0.694705,5.427481
4,10,0.000000,-0.673322,5.744321
5,10,0.000000,-0.643670,5.735568
6,10,0.000000,-0.634058,5.981064
7,10,0.000000,-0.664659,5.969927
8,10,0.000000,-0.703994,6.001966
9,10,0.000000,-0.703994,5.654995
10,10,0.000000,-0.695132,5.559333
1,11,0.000000,0.844703,-5.918368
2,11,0.000000,0.775554,-6.184293
3,11,0.000000,0.789163,-5.934211
4,11,0.000000,0.801778,-5.663441
5,11,0.000000,0.715241,-5.901417
6,11,0.000000,0.760994,-6.086934
7,11,0.000000,0.828246,-6.013526
8,11,0.000000,0.824631,-5.887878
9,11,0.000000,0.863236,-6.137083
10,11,0.000000,0.862146,-6.137083
1,12,0.000000,0.046224,4.124109
2,12,0.000000,0.006161,4.187236
3,12,0.000000,0.043645,4.187236
4,12,0.000000,0.060216,4.225300
5,12,0.000000,0.069495,4.394788
6,12,0.000000,0.024466,4.334385
7,12,0.000000,-0.019811,4.334385
8,12,0.000000,0.027097,4.226548
9,12,0.000000,0.007293,4.168485
10,12,0.000000,-0.006435,4.111257
1,13,0.000000,0.454179,-0.671101
2,13,0.000000,0.454179,-0.671101
3,13,0.000000,0.454179,-0.728874
4,13,0.000000,0.450568,-0.728874
5,13,0.000000,0.450568,-0.728874
6,13,0.000000,0.468125,-0.552076
7,13,0.000000,0.480365,-0.543693
8,13,0.000000,0.480365,-0.543693
9,13,0.000000,0.428070,-0.678218
10,13,0.000000,0.429496,-0.678218
1,14,0.000000,0.729433,-3.351387
2,14,0.000000,0.734720,-3.223136
3,14,0.000000,0.734720,-3.223136
4,14,0.000000,0.734720,-3.118499
5,14,0.000000,0.734720,-3.118499
6,14,0.000000,0.753905,-3.118499
7,14,0.000000,0.773962,-2.941345
8,14,0.000000,0.774687,-2.941345
9,14,0.000000,0.774687,-3.316721
10,14,0.000000,0.730533,-3.316721
1,15,0.000000,0.377428,10.148612
2,15,0.000000,0.377428,10.148612
3,15,0.000000,0.387452,10.323888
4,15,0.000000,0.376792,10.268141
5,15,0.000000,0.332425,10.268141
6,15,0.000000,0.318288,10.308665
7,15,0.000000,0.318288,10.308665
8,15,0.000000,0.287886,10.247406
9,15,0.000000,0.246210,10.266327
10,15,0.000000,0.343447,10.269795
1,16,0.000000,-0.084427,-12.965800
2,16,0.000000,-0.048077,-12.605636
3,16,0.000000,-0.093608,-12.889800
4,16,0.000000,-0.093608,-12.889800
5,16,0.000000,-0.093608,-12.889800
6,16,0.000000,-0.093608,-12.892643
7,16,0.000000,-0.093608,-12.967918
8,16,0.000000,-0.093608,-12.967918
9,16,0.000000,-0.072992,-12.711754
10,16,0.000000,-0.051224,-12.553851
1,17,0.000000,0.308446,0.688042
2,17,0.000000,0.269426,0.451999
3,17,0.000000,0.267569,0.495179
4,17,0.000000,0.267569,0.495179
5,17,0.000000,0.253946,0.415236
6,17,0.000000,0.278815,0.311832
7,17,0.000000,0.278815,0.529271
8,17,0.000000,0.278815,0.529271
9,17,0.000000,0.242865,0.586722
10,17,0.000000,0.242865,0.586722
1,18,0.000000,-0.035248,-13.377745
2,18,0.000000,-0.020413,-13.558766
3,18,0.000000,-0.011249,-13.670355
4,18,0.000000,-0.004576,-13.606261
5,18,0.000000,-0.004576,-13.497471
6,18,0.000000,-0.021901,-13.770223
7,18,0.000000,-0.034027,-13.488493
8,18,0.000000,-0.034027,-13.387502
9,18,0.000000,0.017346,-13.596294
10,18,0.000000,-0.013005,-13.963752
1,19,0.000000,0.105314,5.212534
2,19,0.000000,0.117311,5.238607
3,19,0.000000,0.080902,5.288639
4,19,0.000000,0.088343,4.934349
5,19,0.000000,0.061439,4.924273
6,19,0.000000,0.061439,4.924273
7,19,0.000000,0.061439,4.924273
8,19,0.000000,0.039838,4.756119
9,19,0.000000,0.021001,4.756119
10,19,0.000000,0.021001,4.628843
1,20,0.000000,-0.019710,-6.959137
2,20,0.000000,-0.019710,-6.959137
3,20,0.000000,-0.019710,-6.959137
4,20,0.000000,-0.001075,-6.960936
5,20,0.000000,0.014121,-6.785556
6,20,0.000000,0.008826,-6.828283
7,20,0.000000,0.002496,-6.838188
8,20,0.000000,-0.001418,-6.838870
9,20,0.000000,-0.001418,-6.838870
10,20,0.000000,-0.001418,-6.895257
1,21,0.000000,0.103630,-4.824585
2,21,0.000000,0.078266,-4.823233
3,21,0.000000,0.070404,-4.823233
4,21,0.000000,0.070404,-4.785897
5,21,0.000000,0.080876,-4.893679
6,21,0.000000,0.080876,-4.893679
7,21,0.000000,0.048894,-4.854833
8,21,0.000000,0.019836,-4.965610
9,21,0.000000,0.019836,-4.914519
10,21,0.000000,0.019836,-4.914519
1,22,0.000000,-0.946438,8.132404
2,22,0.000000,-1.012897,7.858778
3,22,0.000000,-1.045709,8.006242
4,22,0.000000,-1.031541,6.929719
5,22,0.000000,-1.057609,7.907279
6,22,0.000000,-1.066099,8.207233
7,22,0.000000,-1.013272,7.579465
8,22,0.000000,-0.956538,7.804362
9,22,0.000000,-1.004698,7.752008
10,22,0.000000,-0.890835,6.761994
1,23,0.000000,-0.261269,-2.316423
2,23,0.000000,-0.287806,-2.669884
3,23,0.000000,-0.290336,-2.631976
4,23,0.000000,-0.290336,-2.631976
5,23,0.000000,-0.307819,-2.790320
6,23,0.000000,-0.325798,-2.790320
7,23,0.000000,-0.326748,-2.677561
8,23,0.000000,-0.326748,-2.677561
9,23,0.000000,-0.259268,-2.155275
10,23,0.000000,-0.248906,-2.492106
1,24,0.000000,-1.123037,6.956504
2,24,0.000000,-1.106788,6.371947
3,24,0.000000,-1.180623,7.404692
4,24,0.000000,-1.207103,7.541087
5,24,0.000000,-1.163348,6.426857
6,24,0.000000,-1.204591,6.202502
7,24,0.000000,-1.159235,7.044227
8,24,0.000000,-1.237286,7.047730
9,24,0.000000,-1.196139,7.337920
10,24,0.000000,-1.316738,7.934906
1,25,0.000000,-0.135494,3.290493
2,25,0.000000,-0.256894,3.724991
3,25,0.000000,-0.266248,3.827502
4,25,0.000000,-0.238846,3.385625
5,25,0.000000,-0.213677,3.805315
6,25,0.000000,-0.182002,3.221084
7,25,0.000000,-0.182002,3.729682
8,25,0.000000,-0.255704,3.445500
9,25,0.000000,-0.255704,3.445500
10,25,0.000000,-0.255704,3.445500
1,26,0.000000,0.748842,3.924743
2,26,0.000000,0.710920,3.924743
3,26,0.000000,0.673488,4.005442
4,26,0.000000,0.558680,4.041289
5,26,0.000000,0.662965,3.800166
6,26,0.000000,0.724379,3.936843
7,26,0.000000,0.724379,3.840826
8,26,0.000000,0.749539,3.895123
9,26,0.000000,0.717215,3.895123
10,26,0.000000,0.693600,3.895123
1,27,0.000000,-0.291244,-2.584461
2,27,0.000000,-0.306864,-2.866753
3,27,0.000000,-0.255798,-2.858844
4,27,0.000000,-0.356843,-3.253322
5,27,0.000000,-0.302501,-2.663919
6,27,0.000000,-0.318678,-3.100846
7,27,0.000000,-0.318678,-3.100846
8,27,0.000000,-0.319856,-3.024745
9,27,0.000000,-0.321243,-3.024745
10,27,0.000000,-0.321243,-2.972935
1,28,0.000000,0.288603,1.120518
2,28,0.000000,0.288603,1.120518
3,28,0.000000,0.255651,0.861441
4,28,0.000000,0.251611,0.733628
5,28,0.000000,0.251611,0.733628
6,28,0.000000,0.255837,0.733628
7,28,0.000000,0.242863,0.730435
8,28,0.000000,0.253344,0.650998
9,28,0.000000,0.270416,1.033001
10,28,0.000000,0.270416,1.033001
1,29,0.000000,0.605308,7.286234
2,29,0.000000,0.605308,7.286234
3,29,0.000000,0.601005,7.324281
4,29,0.000000,0.601005,7.324281
5,29,0.000000,0.601005,7.324281
6,29,0.000000,0.601005,7.324281
7,29,0.000000,0.601005,7.324281
8,29,0.000000,0.601005,7.324281
9,29,0.000000,0.601005,7.305156
10,29,0.000000,0.601005,7.305156
1,30,0.000000,-0.425553,-3.696613
2,30,0.000000,-0.425553,-3.696613
3,30,0.000000,-0.418344,-3.664595
4,30,0.000000,-0.418344,-3.567158
5,30,0.000000,-0.418344,-3.642720
6,30,0.000000,-0.418344,-3.642720
7,30,0.000000,-0.418344,-3.642720
8,30,0.000000,-0.391411,-3.136958
9,30,0.000000,-0.380537,-3.237632
10,30,0.000000,-0.380537,-3.372993
1,31,0.000000,0.468913,-6.595425
2,31,0.000000,0.556003,-6.465116
3,31,0.000000,0.491181,-6.465116
4,31,0.000000,0.536886,-6.526939
5,31,0.000000,0.536886,-6.526939
6,31,0.000000,0.451770,-6.682087
7,31,0.000000,0.466929,-6.682087
8,31,0.000000,0.466929,-6.737276
9,31,0.000000,0.510097,-6.631227
10,31,0.000000,0.493286,-6.752780
1,32,0.000000,0.373122,1.294733
2,32,0.000000,0.347919,1.294733
3,32,0.000000,0.347919,1.294733
4,32,0.000000,0.326747,0.998750
5,32,0.000000,0.357175,1.205291
6,32,0.000000,0.357175,1.241869
7,32,0.000000,0.330468,1.461103
8,32,0.000000,0.393194,1.461103
9,32,0.000000,0.353457,1.193795
10,32,0.000000,0.353457,1.243477
1,33,0.000000,-0.260684,1.421124
2,33,0.000000,-0.160889,1.421124
3,33,0.000000,-0.064450,1.661169
4,33,0.000000,-0.061921,1.244031
5,33,0.000000,-0.165661,1.244031
6,33,0.000000,-0.072598,1.250639
7,33,0.000000,-0.103889,1.250639
8,33,0.000000,-0.254203,1.903608
9,33,0.000000,-0.254203,1.861947
10,33,0.000000,-0.283026,1.989513
1,34,0.000000,0.128420,-4.511929
2,34,0.000000,0.128420,-4.612228
3,34,0.000000,0.128420,-4.612228
4,34,0.000000,0.128420,-4.612228
5,34,0.000000,0.128420,-4.612228
6,34,0.000000,0.128420,-4.612228
7,34,0.000000,0.149135,-4.612228
8,34,0.000000,0.149135,-4.575961
9,34,0.000000,0.120424,-4.746918
10,34,0.000000,0.146098,-4.538197
1,35,0.000000,0.153399,2.266474
2,35,0.000000,0.108088,2.339833
3,35,0.000000,0.107611,2.102236
4,35,0.000000,0.107611,2.212521
5,35,0.000000,0.107611,2.212521
6,35,0.000000,0.107611,2.212521
7,35,0.000000,0.082623,2.295491
8,35,0.000000,0.153068,2.292190
9,35,0.000000,0.153068,2.098215
10,35,0.000000,0.108594,2.147183
1,36,0.000000,0.022784,-3.000091
2,36,0.000000,-0.031544,-2.884610
3,36,0.000000,-0.051508,-3.278679
4,36,0.000000,-0.044046,-3.278679
5,36,0.000000,-0.044046,-3.107386
6,36,0.000000,-0.044046,-3.107386
7,36,0.000000,-0.051674,-3.124826
8,36,0.000000,-0.109574,-3.288351
9,36,0.000000,0.016290,-3.288351
10,36,0.000000,-0.048564,-3.373185
1,37,0.000000,-0.286897,-7.100701
2,37,0.000000,-0.286897,-7.094605
3,37,0.000000,-0.292353,-7.094605
4,37,0.000000,-0.311723,-7.311908
5,37,0.000000,-0.360397,-7.488984
6,37,0.000000,-0.360397,-7.869378
7,37,0.000000,-0.362978,-7.869378
8,37,0.000000,-0.380145,-7.803722
9,37,0.000000,-0.391497,-8.012449
10,37,0.000000,-0.391497,-8.012449
1,38,0.000000,0.613498,-4.034689
2,38,0.000000,0.613498,-4.034689
3,38,0.000000,0.650847,-3.352098
4,38,0.000000,0.664233,-3.485215
5,38,0.000000,0.681655,-3.355785
6,38,0.000000,0.635375,-3.933469
7,38,0.000000,0.609117,-3.727764
8,38,0.000000,0.609117,-3.701344
9,38,0.000000,0.595943,-4.076596
10,38,0.000000,0.638808,-3.519664
1,39,0.000000,-0.115526,1.386508
2,39,0.000000,-0.074213,1.447114
3,39,0.000000,-0.095303,1.321744
4,39,0.000000,-0.046841,1.062610
5,39,0.000000,-0.055901,1.062610
6,39,0.000000,-0.072321,1.255266
7,39,0.000000,-0.035615,0.851329
8,39,0.000000,-0.069722,1.520999
9,39,0.000000,-0.070164,1.411938
10,39,0.000000,-0.012320,1.294789
1,40,0.000000,0.596611,-5.851410
2,40,0.000000,0.596611,-5.851410
3,40,0.000000,0.605386,-5.851410
4,40,0.000000,0.605386,-5.851410
5,40,0.000000,0.605386,-5.851410
6,40,0.000000,0.616624,-5.770673
7,40,0.000000,0.616624,-5.770673
8,40,0.000000,0.629015,-6.051675
9,40,0.000000,0.596261,-6.141791
10,40,0.000000,0.597457,-6.141791
1,41,0.000000,-0.392306,-1.744571
2,41,0.000000,-0.309781,-1.744571
3,41,0.000000,-0.299557,-1.406468
4,41,0.000000,-0.308562,-1.622372
5,41,0.000000,-0.320125,-1.622372
6,41,0.000000,-0.320125,-1.703148
7,41,0.000000,-0.358676,-1.728968
8,41,0.000000,-0.415763,-1.944942
9,41,0.000000,-0.381290,-1.812986
10,41,0.000000,-0.389791,-1.640703
1,42,0.000000,0.956929,-1.286764
2,42,0.000000,0.916724,-1.316143
3,42,0.000000,0.916724,-1.316143
4,42,0.000000,0.916724,-1.316143
5,42,0.000000,0.880783,-1.321228
6,42,0.000000,0.882904,-1.600725
7,42,0.000000,0.886477,-1.333531
8,42,0.000000,0.960795,-1.333531
9,42,0.000000,0.972755,-1.333531
10,42,0.000000,0.899494,-1.377124
1,43,0.000000,0.470754,0.557892
2,43,0.000000,0.470754,0.557892
3,43,0.000000,0.470754,0.641718
4,43,0.000000,0.421020,0.537317
5,43,0.000000,0.421020,0.537317
6,43,0.000000,0.454448,0.556097
7,43,0.000000,0.454448,0.556097
8,43,0.000000,0.454448,0.556097
9,43,0.000000,0.450220,0.669058
10,43,0.000000,0.467821,0.649090
1,44,0.000000,0.118339,-10.942621
2,44,0.000000,0.118339,-10.945587
3,44,0.000000,0.118339,-10.945587
4,44,0.000000,0.144205,-10.823327
5,44,0.000000,0.149750,-10.654818
6,44,0.000000,0.121601,-10.794803
7,44,0.000000,0.121601,-11.047369
8,44,0.000000,0.111887,-11.122813
9,44,0.000000,0.111887,-11.111713
10,44,0.000000,0.111887,-11.111713
1,45,0.000000,0.545401,0.495722
2,45,0.000000,0.512051,0.388567
3,45,0.000000,0.512051,0.388567
4,45,0.000000,0.512051,0.367157
5,45,0.000000,0.512051,0.367157
6,45,0.000000,0.512051,0.367157
7,45,0.000000,0.512051,0.367157
8,45,0.000000,0.482260,0.232132
9,45,0.000000,0.502153,0.171010
10,45,0.000000,0.450165,0.171010
1,46,0.000000,0.160784,-3.534072
2,46,0.000000,0.167564,-3.534072
3,46,0.000000,0.167564,-3.534072
4,46,0.000000,0.167564,-3.534072
5,46,0.000000,0.167564,-3.638684
6,46,0.000000,0.162889,-3.638684
7,46,0.000000,0.162889,-3.638684
8,46,0.000000,0.162889,-3.743722
9,46,0.000000,0.161882,-3.332159
10,46,0.000000,0.199913,-3.287461
1,47,0.000000,0.453382,0.258496
2,47,0.000000,0.453382,0.258496
3,47,0.000000,0.453382,0.273848
4,47,0.000000,0.453382,0.273848
5,47,0.000000,0.453382,0.181537
6,47,0.000000,0.453382,0.181537
7,47,0.000000,0.453382,0.181537
8,47,0.000000,0.469054,0.283032
9,47,0.000000,0.428388,0.178311
10,47,0.000000,0.428388,0.178311
1,48,0.000000,-0.362145,3.680816
2,48,0.000000,-0.391994,3.090621
3,48,0.000000,-0.374218,3.349370
4,48,0.000000,-0.365913,3.349370
5,48,0.000000,-0.360825,3.404649
6,48,0.000000,-0.360825,3.404649
7,48,0.000000,-0.321351,3.863392
8,48,0.000000,-0.353731,3.491133
9,48,0.000000,-0.325730,3.645341
10,48,0.000000,-0.309504,3.557964
1,49,0.000000,0.458021,3.942681
2,49,0.000000,0.465919,3.949894
3,49,0.000000,0.375805,3.860513
4,49,0.000000,0.313613,3.950585
5,49,0.000000,0.293015,4.054585
6,49,0.000000,0.288096,4.054585
7,49,0.000000,0.265600,3.860083
8,49,0.000000,0.397365,4.201013
9,49,0.000000,0.397365,4.253422
10,49,0.000000,0.446702,4.083071
1,50,0.000000,0.563250,0.564313
2,50,0.000000,0.563250,0.564313
3,50,0.000000,0.563250,0.229193
4,50,0.000000,0.563250,0.513237
5,50,0.000000,0.601549,0.537697
6,50,0.000000,0.557297,0.562454
7,50,0.000000,0.554949,0.443351
8,50,0.000000,0.554949,0.443351
9,50,0.000000,0.555624,0.441035
10,50,0.000000,0.555624,0.441035
1,51,0.000000,0.113686,-2.540415
2,51,0.000000,0.114296,-2.540415
3,51,0.000000,0.099985,-2.322851
4,51,0.000000,0.099922,-2.550086
5,51,0.000000,0.088120,-2.663709
6,51,0.000000,0.088120,-2.663709
7,51,0.000000,0.080121,-2.663709
8,51,0.000000,0.080121,-2.663709
9,51,0.000000,0.080121,-2.663709
10,51,0.000000,0.080121,-2.663709
1,52,0.000000,0.400365,-4.428798
2,52,0.000000,0.400365,-4.428798
3,52,0.000000,0.400365,-4.428798
4,52,0.000000,0.410079,-4.337853
5,52,0.000000,0.410079,-4.337853
6,52,0.000000,0.410079,-4.337853
7,52,0.000000,0.399499,-4.337853
8,52,0.000000,0.413861,-4.337853
9,52,0.000000,0.413861,-4.337853
10,52,0.000000,0.408506,-4.379142
1,53,0.000000,0.243106,-5.707446
2,53,0.000000,0.157331,-6.437681
3,53,0.000000,0.137761,-6.449661
4,53,0.000000,0.152025,-6.323786
5,53,0.000000,0.199732,-6.076571
6,53,0.000000,0.221868,-5.477599
7,53,0.000000,0.249976,-5.477599
8,53,0.000000,0.305389,-5.193771
9,53,0.000000,0.358548,-4.658851
10,53,0.000000,0.358548,-4.658851
1,54,0.000000,-0.046393,2.506505
2,54,0.000000,-0.045127,2.478725
3,54,0.000000,-0.045127,2.430267
4,54,0.000000,-0.080592,2.430267
5,54,0.000000,-0.059493,2.661103
6,54,0.000000,-0.062611,2.312318
7,54,0.000000,-0.062611,2.806278
8,54,0.000000,-0.053016,2.894654
9,54,0.000000,-0.051533,2.808743
10,54,0.000000,-0.028223,2.548022
1,55,0.000000,0.638118,-7.214904
2,55,0.000000,0.638118,-7.265200
3,55,0.000000,0.638118,-7.265200
4,55,0.000000,0.645067,-7.218217
5,55,0.000000,0.645067,-7.218217
6,55,0.000000,0.618298,-7.311602
7,55,0.000000,0.648865,-7.144597
8,55,0.000000,0.648865,-7.144597
9,55,0.000000,0.648865,-7.144597
10,55,0.000000,0.648865,-7.144597
1,56,0.000000,0.542909,0.763123
2,56,0.000000,0.541478,0.763123
3,56,0.000000,0.506470,0.870147
4,56,0.000000,0.506760,0.726409
5,56,0.000000,0.482678,0.767982
6,56,0.000000,0.520608,0.496461
7,56,0.000000,0.477438,0.879098
8,56,0.000000,0.445665,0.785126
9,56,0.000000,0.436820,0.607950
10,56,0.000000,0.436820,0.474735
1,57,0.000000,0.074850,-0.160189
2,57,0.000000,0.074850,-0.207751
3,57,0.000000,0.074850,-0.207751
4,57,0.000000,0.026635,-0.309686
5,57,0.000000,0.121146,0.062805
6,57,0.000000,0.121146,0.062805
7,57,0.000000,0.089784,0.037579
8,57,0.000000,0.017560,-0.501940
9,57,0.000000,0.034024,-0.335024
10,57,0.000000,0.045118,-0.335024
1,58,0.000000,-0.533317,-9.547353
2,58,0.000000,-0.530903,-9.547353
3,58,0.000000,-0.534810,-9.512229
4,58,0.000000,-0.534810,-9.655277
5,58,0.000000,-0.504021,-9.447686
6,58,0.000000,-0.504443,-9.427845
7,58,0.000000,-0.484563,-9.732800
8,58,0.000000,-0.513931,-9.210465
9,58,0.000000,-0.497204,-9.442758
10,58,0.000000,-0.490920,-9.221866
1,59,0.000000,0.148637,6.580454
2,59,0.000000,0.112235,6.652393
3,59,0.000000,0.126469,6.652393
4,59,0.000000,0.126469,6.652393
5,59,0.000000,0.150478,6.616429
6,59,0.000000,0.119541,6.859623
7,59,0.000000,0.114611,6.517396
8,59,0.000000,0.141184,6.517396
9,59,0.000000,0.141184,6.517396
10,59,0.000000,0.113394,6.517396
1,60,0.000000,0.692743,1.456051
2,60,0.000000,0.692743,1.456051
3,60,0.000000,0.650021,1.691182
4,60,0.000000,0.608565,1.374815
5,60,0.000000,0.618528,1.563036
6,60,0.000000,0.615562,1.563036
7,60,0.000000,0.653794,1.448901
8,60,0.000000,0.662657,1.364798
9,60,0.000000,0.662657,1.428207
10,60,0.000000,0.681151,1.376305
1,61,0.000000,0.584255,-6.811703
2,61,0.000000,0.596772,-6.830863
3,61,0.000000,0.596772,-6.830863
4,61,0.000000,0.611148,-6.839754
5,61,0.000000,0.592421,-6.791428
6,61,0.000000,0.592421,-6.791428
7,61,0.000000,0.592421,-6.791428
8,61,0.000000,0.592421,-6.791428
9,61,0.000000,0.580125,-6.880656
10,61,0.000000,0.593468,-6.819470
1,62,0.000000,0.771127,11.129832
2,62,0.000000,0.791796,10.973653
3,62,0.000000,0.791796,10.973653
4,62,0.000000,0.742250,10.973653
5,62,0.000000,0.742250,10.973653
6,62,0.000000,0.788323,11.101054
7,62,0.000000,0.788323,11.101054
8,62,0.000000,0.770612,11.176966
9,62,0.000000,0.792180,11.235298
10,62,0.000000,0.855416,11.219742
1,63,0.000000,-0.665151,-6.127138
2,63,0.000000,-0.665151,-6.648657
3,63,0.000000,-0.665151,-6.648657
4,63,0.000000,-0.664996,-6.269047
5,63,0.000000,-0.653336,-6.603191
6,63,0.000000,-0.605419,-5.743316
7,63,0.000000,-0.601578,-5.992242
8,63,0.000000,-0.601578,-6.218163
9,63,0.000000,-0.597414,-5.797341
10,63,0.000000,-0.597414,-5.539390
1,64,0.000000,0.020291,1.075310
2,64,0.000000,0.029438,1.383725
3,64,0.000000,0.034650,1.344224
4,64,0.000000,0.044901,1.209580
5,64,0.000000,0.059359,1.551531
6,64,0.000000,0.064504,1.558927
7,64,0.000000,0.064504,1.560646
8,64,0.000000,0.064504,1.560646
9,64,0.000000,0.053238,1.628183
10,64,0.000000,0.053238,1.628183
1,65,0.000000,-0.001558,8.479027
2,65,0.000000,0.078913,8.479027
3,65,0.000000,0.078913,8.479027
4,65,0.000000,0.078913,8.479027
5,65,0.000000,0.034130,8.511114
6,65,0.000000,0.025882,8.399154
7,65,0.000000,0.062913,8.560996
8,65,0.000000,0.076605,8.287372
9,65,0.000000,0.024229,8.390207
10,65,0.000000,0.024229,8.354241
1,66,0.000000,0.603332,0.599016
2,66,0.000000,0.610804,0.465908
3,66,0.000000,0.623064,0.734551
4,66,0.000000,0.599158,0.608680
5,66,0.000000,0.569533,0.350751
6,66,0.000000,0.569533,0.263208
7,66,0.000000,0.569533,0.591971
8,66,0.000000,0.569650,0.591971
9,66,0.000000,0.569650,0.591971
10,66,0.000000,0.600589,0.591971
1,67,0.000000,-0.091504,15.768580
2,67,0.000000,0.013850,15.614694
3,67,0.000000,-0.004740,15.249224
4,67,0.000000,-0.039248,15.413925
5,67,0.000000,0.026329,14.958604
6,67,0.000000,0.050771,14.592665
7,67,0.000000,0.032571,15.242621
8,67,0.000000,0.004541,14.837722
9,67,0.000000,0.025330,14.854671
10,67,0.000000,-0.052102,14.978394
1,68,0.000000,-0.373999,5.038257
2,68,0.000000,-0.373999,4.991117
3,68,0.000000,-0.429088,4.703540
4,68,0.000000,-0.440454,4.703540
5,68,0.000000,-0.440454,4.093910
6,68,0.000000,-0.440454,4.093910
7,68,0.000000,-0.506373,4.124176
8,68,0.000000,-0.459009,4.074195
9,68,0.000000,-0.440996,4.235618
10,68,0.000000,-0.456781,4.235618
1,69,0.000000,-0.178091,5.520153
2,69,0.000000,-0.197087,5.392532
3,69,0.000000,-0.196676,5.392532
4,69,0.000000,-0.196676,5.392532
5,69,0.000000,-0.222268,5.485092
6,69,0.000000,-0.231625,5.318028
7,69,0.000000,-0.231625,4.983638
8,69,0.000000,-0.217401,5.097115
9,69,0.000000,-0.220586,5.237801
10,69,0.000000,-0.297734,5.377790
1,70,0.000000,-0.508746,4.494461
2,70,0.000000,-0.537406,4.726622
3,70,0.000000,-0.537406,4.726622
4,70,0.000000,-0.522865,4.690981
5,70,0.000000,-0.471980,4.757878
6,70,0.000000,-0.565334,4.838039
7,70,0.000000,-0.493895,4.305270
8,70,0.000000,-0.498505,4.062249
9,70,0.000000,-0.543574,5.003678
10,70,0.000000,-0.522142,5.201014
1,71,0.000000,-0.837346,5.776265
2,71,0.000000,-0.852452,5.897293
3,71,0.000000,-0.977647,5.897058
