id,p0_SAEM,alpha_SAEM,tau_SAEM,p0_mean,alpha_mean,tau_mean,p0_sd,alpha_sd,tau_sd
22,0.266596,0.013683,77.575334,0.264939,0.013570,77.451691,0.000000,0.001000,0.646838
23,0.266676,0.026033,67.843621,0.266387,0.026156,67.877688,0.000000,0.000784,0.234015
24,0.266864,0.010613,77.656900,0.264033,0.010609,77.386081,0.000000,0.000650,0.562066
25,0.266630,0.027602,74.006102,0.267282,0.027967,74.011437,0.000000,0.001550,0.211033
26,0.266591,0.066517,74.520076,0.266930,0.065885,74.537552,0.000000,0.006235,0.237885
27,0.267461,0.026037,67.688479,0.266710,0.025872,67.613681,0.000000,0.000673,0.219244
28,0.267026,0.045874,71.307685,0.266598,0.045601,71.284178,0.000000,0.001037,0.175278
29,0.267099,0.065202,77.840934,0.265360,0.064987,77.818672,0.000000,0.001689,0.082912
30,0.266666,0.023116,66.858507,0.267089,0.023126,66.868456,0.000000,0.000583,0.311107
31,0.266833,0.057958,63.777368,0.269510,0.057719,63.803702,0.000000,0.001728,0.113975
32,0.266735,0.050601,71.814476,0.267988,0.050689,71.835962,0.000000,0.001624,0.169210
33,0.266618,0.027146,72.314296,0.266855,0.027312,72.342577,0.000000,0.002112,0.323305
34,0.267112,0.040459,65.997502,0.264625,0.040174,65.931709,0.000000,0.000751,0.103756
35,0.266529,0.039779,72.724431,0.266770,0.039726,72.743807,0.000000,0.001425,0.108036
36,0.266830,0.033595,67.325501,0.266270,0.033575,67.320405,0.000000,0.000878,0.203683
37,0.267397,0.024738,62.884034,0.266771,0.024622,62.835756,0.000000,0.000836,0.284205
38,0.266605,0.064987,66.702428,0.266732,0.064994,66.682104,0.000000,0.002242,0.321025
39,0.266890,0.032500,71.750171,0.267227,0.032661,71.747699,0.000000,0.000777,0.209484
40,0.266964,0.063961,64.553631,0.265902,0.063955,64.542293,0.000000,0.001501,0.078141
41,0.266756,0.025158,68.802884,0.266826,0.025087,68.790660,0.000000,0.000860,0.180909
42,0.266667,0.087386,69.094159,0.265753,0.087324,69.076864,0.000000,0.001670,0.072241
43,0.266329,0.055342,71.043619,0.266807,0.055182,71.052252,0.000000,0.001640,0.131447
44,0.267276,0.039218,59.445643,0.269357,0.039087,59.429816,0.000000,0.001682,0.332910
45,0.266691,0.056728,70.652347,0.266858,0.057509,70.724883,0.000000,0.001880,0.146746
46,0.266761,0.041155,66.867396,0.266470,0.041240,66.871000,0.000000,0.000799,0.133178
47,0.266920,0.053803,70.618021,0.269686,0.054480,70.686087,0.000000,0.001008,0.075266
48,0.266855,0.024971,74.136487,0.266208,0.024916,74.092699,0.000000,0.000533,0.180878
49,0.266634,0.053035,74.504726,0.266846,0.052630,74.520072,0.000000,0.004576,0.131693
50,0.267025,0.062255,71.014020,0.268028,0.062385,71.029843,0.000000,0.001173,0.124653
51,0.266716,0.038555,67.806752,0.267722,0.038457,67.807086,0.000000,0.000864,0.136604
52,0.266293,0.052877,66.085229,0.266262,0.053022,66.098815,0.000000,0.000946,0.108947
53,0.266938,0.052775,66.205621,0.266866,0.052333,66.119951,0.000000,0.006175,0.796375
54,0.266944,0.033186,73.083133,0.266364,0.033072,73.052740,0.000000,0.000912,0.184252
55,0.266896,0.066167,63.228048,0.268309,0.066512,63.260510,0.000000,0.001277,0.081043
56,0.266628,0.058084,71.285371,0.266717,0.057861,71.264832,0.000000,0.001870,0.315148
57,0.266902,0.037129,70.224158,0.268202,0.037225,70.248222,0.000000,0.000959,0.170180
58,0.267284,0.020656,60.790128,0.267230,0.020743,60.862597,0.000000,0.000560,0.272594
59,0.266867,0.040145,77.144745,0.267910,0.040145,77.137968,0.000000,0.001013,0.175825
60,0.266669,0.067154,71.910369,0.263015,0.066842,71.853872,0.000000,0.002165,0.141029
61,0.266709,0.062075,63.591845,0.265367,0.062285,63.588829,0.000000,0.002099,0.079191
62,0.266552,0.078605,81.533323,0.269264,0.078816,81.556019,0.000000,0.002493,0.100621
63,0.267122,0.018860,64.394520,0.266428,0.018756,64.322124,0.000000,0.000476,0.339966
64,0.266866,0.036829,71.830730,0.266656,0.036857,71.842893,0.000000,0.000792,0.146314
65,0.266619,0.036861,78.869696,0.268357,0.036923,78.922833,0.000000,0.000888,0.139163
66,0.266877,0.064222,71.104122,0.267363,0.063926,71.083829,0.000000,0.001682,0.158198
67,0.266757,0.037730,85.244350,0.269720,0.037008,85.649770,0.000000,0.006128,1.790750
68,0.266964,0.022263,74.779481,0.266927,0.022387,74.813548,0.000000,0.000809,0.268443
69,0.266841,0.027935,75.773677,0.266780,0.027966,75.785721,0.000000,0.001090,0.215245
70,0.267083,0.020550,75.086245,0.266725,0.020606,75.045014,0.000000,0.000598,0.231269
71,0.266715,0.014730,76.152725,0.266651,0.014699,76.151442,0.000000,0.000795,0.349219
72,0.266823,0.016560,67.403051,0.267126,0.016576,67.417215,0.000000,0.000591,0.235779
73,0.266944,0.038579,69.500939,0.266228,0.038579,69.465353,0.000000,0.001181,0.218283
74,0.267043,0.043914,75.527159,0.266741,0.043990,75.512917,0.000000,0.001687,0.101281
75,0.267009,0.018164,70.591598,0.268301,0.018146,70.665880,0.000000,0.000713,0.218775
76,0.266785,0.038238,73.485969,0.266924,0.038920,73.404839,0.000000,0.004541,0.563177
77,0.266848,0.045520,62.358627,0.266937,0.045597,62.330493,0.000000,0.001076,0.179672
78,0.266918,0.062714,75.343756,0.268676,0.062624,75.335371,0.000000,0.002270,0.163907
79,0.266840,0.023022,67.256656,0.266857,0.022872,67.223766,0.000000,0.000640,0.236053
80,0.266935,0.058398,84.831350,0.266855,0.055547,86.117696,0.000000,0.021926,4.058890
81,0.267245,0.023258,62.910896,0.265511,0.023452,62.954560,0.000000,0.001013,0.395320
82,0.266910,0.026887,70.854308,0.266853,0.026910,70.877496,0.000000,0.001235,0.230285
83,0.266442,0.028380,70.128311,0.267205,0.028033,70.207881,0.000000,0.003072,0.454826
84,0.267184,0.024316,63.911345,0.266948,0.024642,64.013071,0.000000,0.001357,0.464268
85,0.266679,0.012769,70.183620,0.267420,0.013021,70.263365,0.000000,0.001424,0.315424
86,0.266472,0.046763,74.298338,0.267036,0.046926,74.317290,0.000000,0.001210,0.166907
87,0.266373,0.064845,62.916538,0.266954,0.065026,62.943106,0.000000,0.002407,0.103104
88,0.266916,0.033398,69.617207,0.267036,0.033118,69.541949,0.000000,0.000985,0.280422
89,0.266655,0.033241,57.610961,0.267689,0.033292,57.632781,0.000000,0.000622,0.151312
90,0.266809,0.050472,77.862706,0.266739,0.050653,77.844124,0.000000,0.002253,0.127908
91,0.266417,0.032796,78.465601,0.266874,0.033263,78.457987,0.000000,0.004733,1.244127
92,0.267067,0.022046,62.044575,0.266947,0.022023,62.025121,0.000000,0.000637,0.230724
93,0.266893,0.030887,60.805185,0.266123,0.030706,60.744376,0.000000,0.000926,0.307603
94,0.266778,0.036666,78.912841,0.266820,0.036662,78.904498,0.000000,0.001900,0.237446
95,0.266970,0.031448,63.868419,0.265717,0.031540,63.872370,0.000000,0.000737,0.186878
96,0.266427,0.042740,66.403221,0.266628,0.043421,66.514196,0.000000,0.001839,0.386193
97,0.266814,0.035637,71.359494,0.266655,0.035724,71.370615,0.000000,0.001323,0.223575
98,0.266786,0.053201,62.500668,0.266386,0.052783,62.455043,0.000000,0.001441,0.152617
99,0.266530,0.031896,76.687738,0.266825,0.032036,76.672245,0.000000,0.002036,0.296640
100,0.266902,0.050457,67.635371,0.267437,0.050344,67.627096,0.000000,0.001355,0.126861
101,0.267141,0.065532,66.883833,0.267535,0.065641,66.882261,0.000000,0.002489,0.100899
102,0.266253,0.034328,75.660747,0.266866,0.034809,75.628967,0.000000,0.004647,1.198995
103,0.266897,0.039946,80.832907,0.266711,0.038171,81.116609,0.000000,0.004070,0.630290
104,0.266931,0.054756,65.782015,0.267704,0.054883,65.800207,0.000000,0.001048,0.088641
105,0.267401,0.037771,80.875745,0.267236,0.037085,80.948783,0.000000,0.003819,0.418315
106,0.266081,0.115319,72.937074,0.265390,0.115243,72.928451,0.000000,0.004708,0.067222
107,0.267253,0.017373,57.186903,0.267137,0.017112,57.013670,0.000000,0.001136,0.881088
108,0.266716,0.070864,67.950997,0.267433,0.070683,67.953454,0.000000,0.006041,0.181725
109,0.266770,0.052756,66.630177,0.265792,0.052370,66.597440,0.000000,0.001915,0.121949
110,0.266812,0.017028,62.349023,0.267309,0.017236,62.447570,0.000000,0.001024,0.581100
111,0.266974,0.044017,56.099439,0.267817,0.044172,56.128133,0.000000,0.002569,0.187621
112,0.266350,0.021235,67.531506,0.266782,0.021300,67.576597,0.000000,0.000996,0.241135
113,0.267032,0.047678,68.403134,0.267663,0.047381,68.380659,0.000000,0.001129,0.123701
114,0.267293,0.015173,65.301721,0.268031,0.014966,65.228635,0.000000,0.000753,0.330047
115,0.267072,0.030664,69.526432,0.266533,0.030636,69.517818,0.000000,0.000902,0.243636
116,0.266768,0.043460,62.352712,0.267853,0.043813,62.416231,0.000000,0.000852,0.122116
117,0.267033,0.040671,79.768459,0.266844,0.040579,79.736294,0.000000,0.002546,0.224102
118,0.266683,0.015486,82.751147,0.265739,0.014823,83.353904,0.000000,0.002477,2.135944
119,0.267078,0.105273,63.970525,0.270518,0.106377,64.006202,0.000000,0.003443,0.102122
120,0.266713,0.058903,83.510270,0.267258,0.058392,83.670115,0.000000,0.012603,1.154540
121,0.266685,0.035024,66.769081,0.266853,0.035167,66.787316,0.000000,0.001264,0.151057
122,0.266828,0.029339,83.246472,0.268241,0.029627,83.260152,0.000000,0.001928,0.300443
123,0.266532,0.036788,85.618168,0.268232,0.036830,85.628187,0.000000,0.003384,0.209433
124,0.266255,0.034170,79.410469,0.265686,0.034296,79.396416,0.000000,0.001557,0.219035
125,0.266926,0.040245,74.096619,0.266869,0.040512,74.136384,0.000000,0.001441,0.185202
126,0.266727,0.016979,71.267428,0.267796,0.017055,71.357010,0.000000,0.000593,0.216315
127,0.266856,0.021941,78.884452,0.266737,0.022065,78.867128,0.000000,0.001718,0.616768
128,0.266596,0.009532,80.950212,0.265832,0.009597,80.854548,0.000000,0.000730,0.509411
129,0.266946,0.050394,83.217124,0.266867,0.050510,83.213311,0.000000,0.003132,0.157756
130,0.266704,0.017518,82.479616,0.263658,0.017470,82.353499,0.000000,0.000785,0.356488
131,0.266522,0.052024,61.596014,0.264431,0.051683,61.544906,0.000000,0.001640,0.205676
132,0.267445,0.020792,67.863048,0.266824,0.020853,67.832835,0.000000,0.000690,0.285508
133,0.266279,0.044756,70.580785,0.267037,0.044998,70.626239,0.000000,0.000988,0.151677
134,0.266901,0.049075,75.736937,0.266848,0.052847,75.323754,0.000000,0.005565,0.559678
135,0.266628,0.015354,74.934490,0.266775,0.015327,74.935023,0.000000,0.001104,0.503046
136,0.266457,0.128599,69.007698,0.266849,0.128430,69.010340,0.000000,0.011570,0.074930
137,0.266858,0.036395,74.573382,0.266864,0.036018,74.611722,0.000000,0.002248,0.277828
138,0.266728,0.134007,66.001815,0.265670,0.143953,66.070375,0.000000,0.020825,0.160095
139,0.266785,0.023684,54.355025,0.269860,0.023800,54.477045,0.000000,0.000789,0.394995
140,0.266642,0.015809,78.698762,0.266866,0.015566,78.889256,0.000000,0.002690,1.467497
141,0.266883,0.025502,69.628232,0.265350,0.025430,69.591305,0.000000,0.000624,0.275617
142,0.267068,0.039215,57.546650,0.267034,0.039334,57.561123,0.000000,0.001236,0.212832
143,0.267410,0.042583,74.574369,0.266800,0.042960,74.526644,0.000000,0.002744,0.191713
144,0.266616,0.023608,64.306033,0.265325,0.023703,64.381168,0.000000,0.000739,0.440803
145,0.266973,0.054625,80.584252,0.266866,0.049930,81.665954,0.000000,0.018743,4.005047
146,0.266707,0.039869,66.815246,0.267235,0.040215,66.915325,0.000000,0.001204,0.320780
147,0.266720,0.059608,58.043327,0.269444,0.060252,58.101107,0.000000,0.001941,0.162174
148,0.267504,0.032114,67.754489,0.268205,0.031852,67.643910,0.000000,0.000876,0.308056
149,0.266718,0.036238,71.936704,0.268208,0.036145,71.949934,0.000000,0.001118,0.109368
150,0.266746,0.034730,72.161439,0.267265,0.034073,72.198602,0.000000,0.002591,0.210606
151,0.267658,0.012382,80.982245,0.266579,0.012762,80.598355,0.000000,0.000942,0.563375
152,0.266582,0.025728,69.849749,0.267547,0.025710,69.832217,0.000000,0.000517,0.249776
153,0.266809,0.034577,74.475333,0.267301,0.034487,74.476425,0.000000,0.001439,0.146194
154,0.266723,0.072374,81.387358,0.266841,0.083280,80.994463,0.000000,0.022267,1.077382
155,0.266572,0.020992,73.650484,0.266866,0.020921,73.646622,0.000000,0.001126,0.232212
156,0.266689,0.036783,83.170466,0.266758,0.036636,83.159075,0.000000,0.001442,0.192144
157,0.266561,0.066369,64.926761,0.268176,0.066195,64.915150,0.000000,0.001615,0.141209
158,0.266989,0.031016,60.056797,0.268007,0.031101,60.099283,0.000000,0.000609,0.265530
159,0.267145,0.030950,77.437620,0.266592,0.030938,77.411456,0.000000,0.000838,0.224819
160,0.266613,0.029316,73.100994,0.266995,0.029629,73.143674,0.000000,0.001317,0.194023
161,0.266740,0.047271,75.562365,0.266866,0.047899,75.526320,0.000000,0.006805,0.491024
162,0.266917,0.027832,86.995212,0.269710,0.028089,87.137499,0.000000,0.003025,0.448882
163,0.266853,0.020449,76.760818,0.265372,0.020331,76.656632,0.000000,0.000619,0.313190
164,0.266549,0.012619,77.231657,0.267431,0.012626,77.317389,0.000000,0.000454,0.400726
165,0.267121,0.049690,67.884834,0.265303,0.049534,67.851484,0.000000,0.001341,0.135450
166,0.266837,0.024765,74.652292,0.268205,0.024867,74.713951,0.000000,0.001101,0.167117
167,0.266771,0.007877,81.111061,0.264759,0.007862,80.862659,0.000000,0.000540,0.948199
168,0.266698,0.098405,86.374736,0.266893,0.081360,88.904721,0.000000,0.029120,3.177241
169,0.266831,0.068527,64.000246,0.269118,0.068824,64.020705,0.000000,0.002047,0.136019
170,0.266849,0.037706,70.932167,0.265399,0.037625,70.904648,0.000000,0.000996,0.168687
171,0.266867,0.012941,69.218201,0.266563,0.012915,69.183150,0.000000,0.000472,0.281454
172,0.266778,0.029110,69.765260,0.267155,0.029091,69.772447,0.000000,0.001273,0.141412
173,0.267125,0.063046,65.577038,0.265555,0.063025,65.571449,0.000000,0.001297,0.084421
174,0.266956,0.013706,69.863515,0.266530,0.013641,69.915139,0.000000,0.000514,0.295656
175,0.267233,0.021166,68.214122,0.266589,0.021105,68.163691,0.000000,0.000530,0.216646
176,0.266824,0.036403,64.270407,0.265805,0.036220,64.224238,0.000000,0.001017,0.145061
177,0.266500,0.060022,81.098551,0.266896,0.060980,80.823563,0.000000,0.024017,3.406541
178,0.266944,0.037525,80.567589,0.265119,0.037568,80.551119,0.000000,0.002958,0.460485
179,0.267036,0.044661,66.404424,0.266969,0.044414,66.361557,0.000000,0.001029,0.182144
180,0.267074,0.033924,61.484054,0.266866,0.033921,61.483054,0.000000,0.001033,0.111642
181,0.266293,0.078554,71.664505,0.266386,0.078699,71.658475,0.000000,0.002471,0.151406
182,0.267112,0.012759,64.531728,0.268778,0.012921,64.706055,0.000000,0.000621,0.330721
183,0.266759,0.024894,70.418553,0.266585,0.024758,70.402118,0.000000,0.001318,0.219106
184,0.266631,0.035073,69.065708,0.270180,0.035330,69.161746,0.000000,0.000652,0.156055
185,0.266889,0.063455,73.555169,0.264908,0.062970,73.522792,0.000000,0.001333,0.096976
186,0.267058,0.039011,69.580811,0.266722,0.038859,69.554399,0.000000,0.001322,0.135153
187,0.266755,0.108458,62.529971,0.266821,0.107363,62.500971,0.000000,0.005407,0.178875
188,0.266696,0.039966,74.766732,0.267635,0.039953,74.776420,0.000000,0.001406,0.207896
189,0.267148,0.017367,70.191599,0.267301,0.017259,70.215226,0.000000,0.001046,0.233907
190,0.266899,0.082599,71.343814,0.272254,0.083774,71.412211,0.000000,0.001677,0.075158
191,0.267254,0.029635,70.299859,0.267476,0.029600,70.288933,0.000000,0.000902,0.177562
192,0.266434,0.049734,58.622727,0.266136,0.049912,58.619057,0.000000,0.002135,0.175416
193,0.266475,0.018129,85.741557,0.267104,0.018303,85.702640,0.000000,0.001140,0.579466
194,0.267238,0.046023,67.372559,0.267230,0.045701,67.348988,0.000000,0.001035,0.113875
195,0.266892,0.034812,66.313831,0.266930,0.034912,66.343717,0.000000,0.000804,0.191056
196,0.267141,0.045626,64.718477,0.265814,0.045030,64.610361,0.000000,0.001606,0.293682
197,0.266923,0.052646,71.674664,0.267131,0.052770,71.673886,0.000000,0.002536,0.092006
198,0.266858,0.123331,72.644466,0.266934,0.124090,72.603192,0.000000,0.007516,0.265895
199,0.266460,0.047009,64.451027,0.266240,0.046826,64.419192,0.000000,0.000810,0.127308
200,0.267503,0.022614,65.587949,0.265782,0.022433,65.462783,0.000000,0.000491,0.245996
201,0.266962,0.019007,79.684520,0.267088,0.019033,79.687967,0.000000,0.000718,0.278452
202,0.267312,0.013354,70.075432,0.266826,0.013325,70.047181,0.000000,0.000471,0.299377
203,0.266883,0.022214,64.578828,0.263866,0.022030,64.438856,0.000000,0.000512,0.182972
204,0.266809,0.023741,64.145885,0.267437,0.023977,64.222641,0.000000,0.000763,0.217316
205,0.266369,0.093891,70.137002,0.267920,0.094449,70.158202,0.000000,0.003199,0.076517
206,0.267061,0.049832,77.953115,0.263357,0.049372,77.875428,0.000000,0.001816,0.185581
207,0.266894,0.026491,74.759637,0.266954,0.026474,74.753411,0.000000,0.001027,0.186733
208,0.267078,0.044388,79.304726,0.266819,0.045299,79.171082,0.000000,0.007640,1.198943
209,0.266549,0.047824,74.912866,0.266859,0.048497,75.037028,0.000000,0.001713,0.312787
210,0.267216,0.017020,63.927503,0.266955,0.016991,63.934235,0.000000,0.000554,0.314930
211,0.266825,0.019496,69.754636,0.269209,0.019776,69.972707,0.000000,0.000649,0.398566
212,0.266752,0.053862,62.684882,0.266928,0.053913,62.685745,0.000000,0.002902,0.290848
213,0.267297,0.031745,77.346074,0.266763,0.031712,77.300237,0.000000,0.000888,0.227044
214,0.266982,0.062698,78.247644,0.265096,0.062953,78.239362,0.000000,0.002308,0.156099
215,0.267165,0.071227,62.361362,0.264572,0.070479,62.307027,0.000000,0.002097,0.102324
216,0.266701,0.046593,72.080835,0.267344,0.046414,72.096509,0.000000,0.002746,0.100909
217,0.266897,0.068826,66.982704,0.266531,0.072940,67.423613,0.000000,0.009811,1.005300
218,0.266490,0.036624,71.408684,0.266262,0.036528,71.388730,0.000000,0.000752,0.169222
219,0.266802,0.025916,77.037672,0.267189,0.025730,77.097395,0.000000,0.003313,0.970724
220,0.267098,0.046559,73.597773,0.266956,0.046583,73.598670,0.000000,0.001147,0.120987
221,0.266807,0.019511,68.138314,0.266778,0.019505,68.153007,0.000000,0.000698,0.348989
222,0.267003,0.062034,78.962042,0.266866,0.061581,79.004536,0.000000,0.010474,0.741619
223,0.266507,0.017787,69.648114,0.267044,0.017841,69.688232,0.000000,0.000404,0.252706
224,0.266685,0.012412,79.517367,0.266748,0.012220,79.855154,0.000000,0.001308,2.099280
225,0.267320,0.010445,71.393222,0.268659,0.010468,71.552114,0.000000,0.000492,0.410708
226,0.266653,0.049649,64.400086,0.267506,0.049574,64.401170,0.000000,0.001359,0.158878
227,0.266942,0.017449,70.553707,0.267126,0.017464,70.578493,0.000000,0.000724,0.236506
228,0.266876,0.018423,70.525373,0.265095,0.018409,70.449368,0.000000,0.000709,0.201745
229,0.267480,0.020633,64.946205,0.267279,0.020652,64.964651,0.000000,0.000446,0.290079
230,0.266835,0.044662,82.114854,0.266909,0.043455,82.181647,0.000000,0.004512,0.270259
231,0.266948,0.036395,69.603633,0.266844,0.036400,69.610838,0.000000,0.001442,0.139122
232,0.266907,0.057566,70.929680,0.269928,0.057268,70.924154,0.000000,0.001585,0.146779
233,0.267251,0.047783,64.382834,0.266819,0.047629,64.356957,0.000000,0.001072,0.110153
234,0.266945,0.032332,63.029396,0.266862,0.032464,63.053264,0.000000,0.000951,0.195882
235,0.266951,0.021254,62.654527,0.265448,0.021160,62.572046,0.000000,0.000407,0.336262
236,0.267093,0.035672,72.105962,0.266842,0.035484,72.047490,0.000000,0.000996,0.241917
237,0.266545,0.049628,60.606812,0.266600,0.049705,60.614880,0.000000,0.001040,0.161463
238,0.266818,0.038352,75.831568,0.266831,0.038515,75.829966,0.000000,0.002258,0.230046
239,0.266981,0.030331,73.565891,0.267105,0.030205,73.541843,0.000000,0.000669,0.223526
240,0.267315,0.017941,68.570869,0.267353,0.017593,68.485556,0.000000,0.001122,0.283992
241,0.266830,0.026216,59.568743,0.265704,0.026408,59.648534,0.000000,0.000792,0.345740
242,0.267051,0.028723,71.368660,0.266695,0.028677,71.377366,0.000000,0.000672,0.214802
243,0.266913,0.021925,79.026074,0.266866,0.022038,79.007623,0.000000,0.001443,0.250347
244,0.266952,0.019744,70.932410,0.266787,0.019729,70.923914,0.000000,0.000579,0.229306
245,0.266928,0.018130,61.228121,0.267841,0.018177,61.256605,0.000000,0.000398,0.309345
246,0.266509,0.050773,69.100296,0.263337,0.050639,69.051629,0.000000,0.001175,0.113803
247,0.267132,0.014631,70.502175,0.265633,0.014622,70.422007,0.000000,0.000346,0.273141
248,0.266896,0.030405,69.424002,0.266146,0.030409,69.405898,0.000000,0.000851,0.143840
249,0.267308,0.043551,60.939537,0.268403,0.043917,61.021031,0.000000,0.001206,0.246755
250,0.266911,0.045160,61.709590,0.267798,0.045160,61.723200,0.000000,0.001200,0.173027
