rep,id,p0,alpha,tau
3,8,0.381542,0.045674,60.473514
4,8,0.381542,0.045674,60.582512
5,8,0.381542,0.046001,60.228757
6,8,0.381542,0.045025,60.361527
7,8,0.381542,0.045092,60.450878
8,8,0.381542,0.045219,60.450878
9,8,0.381542,0.046325,60.450878
10,8,0.381542,0.045941,60.450878
1,9,0.381542,0.051432,65.591135
2,9,0.381542,0.051432,65.591135
3,9,0.381542,0.052101,65.591135
4,9,0.381542,0.052101,65.591135
5,9,0.381542,0.051781,65.661976
6,9,0.381542,0.051781,65.661976
7,9,0.381542,0.053447,65.722132
8,9,0.381542,0.053893,65.686708
9,9,0.381542,0.053523,65.479182
10,9,0.381542,0.053351,65.566020
1,10,0.381542,0.022174,81.431745
2,10,0.381542,0.023092,81.431745
3,10,0.381542,0.022473,81.724296
4,10,0.381542,0.022478,81.686663
5,10,0.381542,0.021672,81.474660
6,10,0.381542,0.021593,81.609017
7,10,0.381542,0.021671,81.524968
8,10,0.381542,0.021671,81.524968
9,10,0.381542,0.024267,81.297489
10,10,0.381542,0.022550,81.479821
1,11,0.381542,0.091570,66.016503
2,11,0.381542,0.092715,65.939554
3,11,0.381542,0.090651,65.691751
4,11,0.381542,0.088822,65.789756
5,11,0.381542,0.090407,65.789756
6,11,0.381542,0.090407,65.933581
7,11,0.381542,0.093634,65.738377
8,11,0.381542,0.096866,65.497030
9,11,0.381542,0.096866,65.497030
10,11,0.381542,0.104294,65.854725
1,12,0.381542,0.041083,77.588653
2,12,0.381542,0.040553,78.025870
3,12,0.381542,0.041113,77.789772
4,12,0.381542,0.044844,77.416442
5,12,0.381542,0.043641,77.585440
6,12,0.381542,0.043641,77.585440
7,12,0.381542,0.041887,77.915455
8,12,0.381542,0.041761,77.884150
9,12,0.381542,0.042688,77.732618
10,12,0.381542,0.043026,77.732618
1,13,0.381542,0.065150,71.573000
2,13,0.381542,0.065150,71.573000
3,13,0.381542,0.065150,71.573000
4,13,0.381542,0.064355,71.586860
5,13,0.381542,0.064355,71.586860
6,13,0.381542,0.064898,71.586860
7,13,0.381542,0.065946,71.586860
8,13,0.381542,0.065803,71.622473
9,13,0.381542,0.064286,71.622473
10,13,0.381542,0.064286,71.622473
1,14,0.381542,0.088878,68.901787
2,14,0.381542,0.093264,68.825822
3,14,0.381542,0.090193,68.758160
4,14,0.381542,0.091585,68.797109
5,14,0.381542,0.091799,68.719679
6,14,0.381542,0.090444,68.719679
7,14,0.381542,0.089908,68.809795
8,14,0.381542,0.091391,68.818180
9,14,0.381542,0.088527,68.775439
10,14,0.381542,0.088527,68.775439
1,15,0.381542,0.058004,82.883330
2,15,0.381542,0.058004,82.883330
3,15,0.381542,0.054541,82.878346
4,15,0.381542,0.055078,82.779827
5,15,0.381542,0.062732,82.779827
6,15,0.381542,0.057052,82.779827
7,15,0.381542,0.057093,82.686282
8,15,0.381542,0.060791,82.735543
9,15,0.381542,0.060791,82.735543
10,15,0.381542,0.064920,82.921913
1,16,0.381542,0.038809,60.856262
2,16,0.381542,0.038809,60.856262
3,16,0.381542,0.038646,60.796687
4,16,0.381542,0.038013,60.796687
5,16,0.381542,0.038576,60.796687
6,16,0.381542,0.038576,60.964411
7,16,0.381542,0.039854,60.825509
8,16,0.381542,0.039772,60.884897
9,16,0.381542,0.039772,60.884897
10,16,0.381542,0.039772,60.884897
1,17,0.381542,0.054376,73.334941
2,17,0.381542,0.054629,73.155451
3,17,0.381542,0.055766,73.011726
4,17,0.381542,0.055766,73.011726
5,17,0.381542,0.055403,73.010911
6,17,0.381542,0.054681,73.049336
7,17,0.381542,0.056098,73.222051
8,17,0.381542,0.054403,73.327335
9,17,0.381542,0.053444,73.327335
10,17,0.381542,0.053444,72.939793
1,18,0.381542,0.042329,59.791930
2,18,0.381542,0.041593,59.791930
3,18,0.381542,0.041593,59.784204
4,18,0.381542,0.042269,60.016687
5,18,0.381542,0.042269,60.126039
6,18,0.381542,0.041108,59.485555
7,18,0.381542,0.041929,59.767759
8,18,0.381542,0.041425,59.836791
9,18,0.381542,0.041425,59.836791
10,18,0.381542,0.041351,59.637243
1,19,0.381542,0.045186,78.179776
2,19,0.381542,0.045186,78.179776
3,19,0.381542,0.044724,78.179776
4,19,0.381542,0.046397,78.077364
5,19,0.381542,0.042896,77.920974
6,19,0.381542,0.043667,77.977968
7,19,0.381542,0.043667,78.086715
8,19,0.381542,0.043496,78.093397
9,19,0.381542,0.046297,78.203636
10,19,0.381542,0.046297,78.203636
1,20,0.381542,0.041902,66.611857
2,20,0.381542,0.041902,66.611857
3,20,0.381542,0.041902,66.500967
4,20,0.381542,0.041902,66.500967
5,20,0.381542,0.041607,66.652660
6,20,0.381542,0.042221,66.620608
7,20,0.381542,0.040698,66.429082
8,20,0.381542,0.040698,66.448048
9,20,0.381542,0.040698,66.572984
10,20,0.381542,0.040755,66.572984
1,21,0.381542,0.045459,68.427850
2,21,0.381542,0.047260,68.210101
3,21,0.381542,0.046097,68.217270
4,21,0.381542,0.047405,68.177673
5,21,0.381542,0.045340,68.456063
6,21,0.381542,0.044756,68.320478
7,21,0.381542,0.043180,68.329587
8,21,0.381542,0.049269,68.234218
9,21,0.381542,0.049269,68.234218
10,21,0.381542,0.047789,68.532430
1,22,0.381542,0.018185,83.954919
2,22,0.381542,0.017250,84.829656
3,22,0.381542,0.017357,84.545475
4,22,0.381542,0.016263,84.545475
5,22,0.381542,0.015817,84.436256
6,22,0.381542,0.017027,84.564814
7,22,0.381542,0.016132,85.287774
8,22,0.381542,0.015846,85.041238
9,22,0.381542,0.016531,84.973449
10,22,0.381542,0.016741,84.376911
1,23,0.381542,0.032836,71.938589
2,23,0.381542,0.033125,71.783278
3,23,0.381542,0.033125,72.098908
4,23,0.381542,0.031425,71.799527
5,23,0.381542,0.031425,71.792841
6,23,0.381542,0.031158,71.740891
7,23,0.381542,0.031158,71.852621
8,23,0.381542,0.031119,71.852621
9,23,0.381542,0.031119,71.852621
10,23,0.381542,0.031570,71.529135
1,24,0.381542,0.014574,85.496944
2,24,0.381542,0.014333,85.971096
3,24,0.381542,0.013084,86.296835
4,24,0.381542,0.012673,87.460025
5,24,0.381542,0.012624,86.970872
6,24,0.381542,0.012177,87.808683
7,24,0.381542,0.012549,87.457246
8,24,0.381542,0.013041,86.913763
9,24,0.381542,0.012937,86.173648
10,24,0.381542,0.013239,86.761737
1,25,0.381542,0.031738,77.675513
2,25,0.381542,0.033316,77.693047
3,25,0.381542,0.034635,77.541105
4,25,0.381542,0.032780,78.185259
5,25,0.381542,0.032780,77.866357
6,25,0.381542,0.033330,77.550502
7,25,0.381542,0.035166,77.518666
8,25,0.381542,0.033077,77.862669
9,25,0.381542,0.030208,78.069242
10,25,0.381542,0.033356,77.983607
1,26,0.381542,0.060938,77.316069
2,26,0.381542,0.094232,75.343033
3,26,0.381542,0.102316,75.127306
4,26,0.381542,0.102316,75.127306
5,26,0.381542,0.102316,75.127306
6,26,0.381542,0.103972,75.266077
7,26,0.381542,0.103972,75.266077
8,26,0.381542,0.100164,75.268318
9,26,0.381542,0.104268,75.270618
10,26,0.381542,0.093562,75.448844
1,27,0.381542,0.032070,71.742315
2,27,0.381542,0.030206,71.416652
3,27,0.381542,0.030206,71.416652
4,27,0.381542,0.030739,71.416652
5,27,0.381542,0.031248,71.416652
6,27,0.381542,0.031248,71.587543
7,27,0.381542,0.030107,71.489633
8,27,0.381542,0.031483,71.826987
9,27,0.381542,0.031483,71.826987
10,27,0.381542,0.031818,71.563252
1,28,0.381542,0.057042,73.680232
2,28,0.381542,0.053433,73.572243
3,28,0.381542,0.053520,73.569382
4,28,0.381542,0.053855,73.569382
5,28,0.381542,0.053855,73.484044
6,28,0.381542,0.054328,73.469096
7,28,0.381542,0.054350,73.538221
8,28,0.381542,0.054350,73.538221
9,28,0.381542,0.054414,73.538221
10,28,0.381542,0.055545,73.538221
1,29,0.381542,0.080173,79.530476
2,29,0.381542,0.080173,79.530476
3,29,0.381542,0.082649,79.530476
4,29,0.381542,0.077083,79.480603
5,29,0.381542,0.077083,79.394918
6,29,0.381542,0.077932,79.364586
7,29,0.381542,0.077932,79.364586
8,29,0.381542,0.076426,79.447290
9,29,0.381542,0.081015,79.459998
10,29,0.381542,0.080947,79.416212
1,30,0.381542,0.027895,71.294910
2,30,0.381542,0.027895,71.400816
3,30,0.381542,0.027895,71.658198
4,30,0.381542,0.028585,71.426725
5,30,0.381542,0.028585,71.426725
6,30,0.381542,0.028585,71.602161
7,30,0.381542,0.028585,71.571067
8,30,0.381542,0.027044,71.204366
9,30,0.381542,0.027044,71.204366
10,30,0.381542,0.026942,71.129432
1,31,0.381542,0.071166,65.553897
2,31,0.381542,0.071166,65.553897
3,31,0.381542,0.071166,65.553897
4,31,0.381542,0.067974,65.553897
5,31,0.381542,0.070456,65.586275
6,31,0.381542,0.069362,65.586275
7,31,0.381542,0.069362,65.586275
8,31,0.381542,0.067254,65.622276
9,31,0.381542,0.067254,65.622276
10,31,0.381542,0.067595,65.622276
1,32,0.381542,0.060102,73.825200
2,32,0.381542,0.060418,73.825200
3,32,0.381542,0.060418,73.825200
4,32,0.381542,0.060418,73.825200
5,32,0.381542,0.060418,73.825200
6,32,0.381542,0.060418,73.809702
7,32,0.381542,0.059553,73.749081
8,32,0.381542,0.062788,73.946577
9,32,0.381542,0.061418,74.024837
10,32,0.381542,0.060570,74.107692
1,33,0.381542,0.028510,76.974989
2,33,0.381542,0.028522,77.144990
3,33,0.381542,0.029956,76.823883
4,33,0.381542,0.030101,76.693033
5,33,0.381542,0.029890,76.717922
6,33,0.381542,0.029890,77.035441
7,33,0.381542,0.030147,77.188279
8,33,0.381542,0.030327,76.939371
9,33,0.381542,0.030327,76.661754
10,33,0.381542,0.029646,77.092793
1,34,0.381542,0.048436,68.457849
2,34,0.381542,0.049574,68.475918
3,34,0.381542,0.049574,68.549111
4,34,0.381542,0.050710,68.572471
5,34,0.381542,0.048514,68.615758
6,34,0.381542,0.047427,68.541450
7,34,0.381542,0.048234,68.541450
8,34,0.381542,0.048847,68.488613
9,34,0.381542,0.048847,68.488613
10,34,0.381542,0.048847,68.488613
1,35,0.381542,0.048190,75.477554
2,35,0.381542,0.048190,75.091549
3,35,0.381542,0.048190,75.091549
4,35,0.381542,0.048521,75.091549
5,35,0.381542,0.050181,75.091549
6,35,0.381542,0.051488,75.042576
7,35,0.381542,0.051488,75.042576
8,35,0.381542,0.050555,75.327989
9,35,0.381542,0.050555,75.327989
10,35,0.381542,0.050939,75.241127
1,36,0.381542,0.041774,70.368864
2,36,0.381542,0.040640,70.111703
3,36,0.381542,0.042782,70.125194
4,36,0.381542,0.039718,70.701069
5,36,0.381542,0.039718,70.614124
6,36,0.381542,0.039718,70.614124
7,36,0.381542,0.042556,70.080982
8,36,0.381542,0.042816,70.045846
9,36,0.381542,0.040838,70.538236
10,36,0.381542,0.038129,70.544073
1,37,0.381542,0.027325,66.691531
2,37,0.381542,0.027505,66.613019
3,37,0.381542,0.028811,66.865220
4,37,0.381542,0.028512,67.032840
5,37,0.381542,0.028128,67.032840
6,37,0.381542,0.028128,67.032840
7,37,0.381542,0.029409,66.978386
8,37,0.381542,0.029322,66.968796
9,37,0.381542,0.029791,67.096367
10,37,0.381542,0.029791,67.096367
1,38,0.381542,0.077489,67.960470
2,38,0.381542,0.075054,67.895437
3,38,0.381542,0.073301,67.840173
4,38,0.381542,0.083106,68.124010
5,38,0.381542,0.074976,68.124010
6,38,0.381542,0.073700,67.833412
7,38,0.381542,0.073816,67.958688
8,38,0.381542,0.073816,67.958688
9,38,0.381542,0.075312,67.958688
10,38,0.381542,0.079841,68.073412
1,39,0.381542,0.040071,74.957425
2,39,0.381542,0.039428,75.022946
3,39,0.381542,0.039428,75.022946
4,39,0.381542,0.040752,74.980221
5,39,0.381542,0.036771,74.914756
6,39,0.381542,0.038442,74.739076
7,39,0.381542,0.039516,75.149189
8,39,0.381542,0.038057,75.144096
9,39,0.381542,0.038057,75.069332
10,39,0.381542,0.037999,75.251328
1,40,0.381542,0.079054,66.219539
2,40,0.381542,0.078326,66.219539
3,40,0.381542,0.076024,66.219539
4,40,0.381542,0.078886,66.219539
5,40,0.381542,0.078886,66.196725
6,40,0.381542,0.077684,66.196725
7,40,0.381542,0.077684,66.086258
8,40,0.381542,0.077684,66.086258
9,40,0.381542,0.077684,66.199627
10,40,0.381542,0.077684,66.199627
1,41,0.381542,0.028946,73.048353
2,41,0.381542,0.029486,72.948837
3,41,0.381542,0.029486,72.926706
4,41,0.381542,0.029486,73.002995
5,41,0.381542,0.029486,73.002995
6,41,0.381542,0.030367,73.002995
7,41,0.381542,0.032206,73.062572
8,41,0.381542,0.032064,72.815350
9,41,0.381542,0.031867,72.632827
10,41,0.381542,0.030709,72.727615
1,42,0.381542,0.102649,70.301303
2,42,0.381542,0.102649,70.301303
3,42,0.381542,0.107745,70.301303
4,42,0.381542,0.107745,70.301303
5,42,0.381542,0.107745,70.301303
6,42,0.381542,0.107745,70.301303
7,42,0.381542,0.107745,70.296193
8,42,0.381542,0.105103,70.296193
9,42,0.381542,0.105103,70.296193
10,42,0.381542,0.107263,70.296193
1,43,0.381542,0.065224,72.956997
2,43,0.381542,0.065735,72.956997
3,43,0.381542,0.066456,73.031277
4,43,0.381542,0.068509,73.031277
5,43,0.381542,0.067847,72.836409
6,43,0.381542,0.064294,72.836409
7,43,0.381542,0.064294,72.836409
8,43,0.381542,0.067610,72.836409
9,43,0.381542,0.063855,72.810759
10,43,0.381542,0.062093,72.711760
1,44,0.381542,0.048469,62.212968
2,44,0.381542,0.048469,62.212968
3,44,0.381542,0.048469,62.207209
4,44,0.381542,0.048469,62.207209
5,44,0.381542,0.048469,62.207209
6,44,0.381542,0.045941,61.984459
7,44,0.381542,0.045941,61.984459
8,44,0.381542,0.047417,62.027547
9,44,0.381542,0.047417,62.027547
10,44,0.381542,0.048644,62.169483
1,45,0.381542,0.066316,72.409933
2,45,0.381542,0.066316,72.448488
3,45,0.381542,0.066048,72.552433
4,45,0.381542,0.068815,72.481544
5,45,0.381542,0.068815,72.481544
6,45,0.381542,0.068815,72.481544
7,45,0.381542,0.068815,72.481544
8,45,0.381542,0.069640,72.583684
9,45,0.381542,0.069438,72.483778
10,45,0.381542,0.066288,72.424026
1,46,0.381542,0.051552,69.468789
2,46,0.381542,0.050527,69.469541
3,46,0.381542,0.049151,69.469541
4,46,0.381542,0.051009,69.428703
5,46,0.381542,0.051009,69.428703
6,46,0.381542,0.051009,69.428703
7,46,0.381542,0.051009,69.428703
8,46,0.381542,0.049185,69.216861
9,46,0.381542,0.049185,69.216861
10,46,0.381542,0.049185,69.437525
1,47,0.381542,0.063798,72.547453
2,47,0.381542,0.065172,72.547453
3,47,0.381542,0.065172,72.547453
4,47,0.381542,0.066240,72.547453
5,47,0.381542,0.066240,72.547453
6,47,0.381542,0.066240,72.547453
7,47,0.381542,0.064703,72.547453
8,47,0.381542,0.067603,72.495280
9,47,0.381542,0.067603,72.495280
10,47,0.381542,0.065522,72.479575
1,48,0.381542,0.030228,78.041879
2,48,0.381542,0.030228,78.392961
3,48,0.381542,0.030228,78.392961
4,48,0.381542,0.030424,78.086458
5,48,0.381542,0.031298,78.078889
6,48,0.381542,0.030097,78.050910
7,48,0.381542,0.029845,78.593192
8,48,0.381542,0.029975,78.416763
9,48,0.381542,0.030810,78.261945
10,48,0.381542,0.030628,78.173816
1,49,0.381542,0.061050,76.375534
2,49,0.381542,0.071904,76.375534
3,49,0.381542,0.075108,76.365345
4,49,0.381542,0.072355,76.365345
5,49,0.381542,0.072398,76.064425
6,49,0.381542,0.072398,76.278476
7,49,0.381542,0.067860,76.682675
8,49,0.381542,0.067860,76.344354
9,49,0.381542,0.067860,76.344354
10,49,0.381542,0.067860,76.344354
1,50,0.381542,0.076470,72.593240
2,50,0.381542,0.076470,72.593240
3,50,0.381542,0.074234,72.752903
4,50,0.381542,0.075435,72.752903
5,50,0.381542,0.073352,72.752903
6,50,0.381542,0.074284,72.545641
7,50,0.381542,0.074284,72.749137
8,50,0.381542,0.074284,72.659819
9,50,0.381542,0.073588,72.659819
10,50,0.381542,0.075384,72.548033
1,51,0.381542,0.047900,70.550114
2,51,0.381542,0.047900,70.550114
3,51,0.381542,0.048534,70.736794
4,51,0.381542,0.046945,70.762675
5,51,0.381542,0.048946,70.598956
6,51,0.381542,0.048946,70.598956
7,51,0.381542,0.049562,70.598956
8,51,0.381542,0.049562,70.598956
9,51,0.381542,0.047636,70.402523
10,51,0.381542,0.047636,70.402523
1,52,0.381542,0.064080,68.130335
2,52,0.381542,0.064000,68.069748
3,52,0.381542,0.065050,68.102354
4,52,0.381542,0.065296,68.102354
5,52,0.381542,0.065296,68.016714
6,52,0.381542,0.064150,68.016714
7,52,0.381542,0.064150,68.016714
8,52,0.381542,0.064150,68.016428
9,52,0.381542,0.064150,68.016428
10,52,0.381542,0.061781,68.096489
1,53,0.381542,0.067912,68.752370
2,53,0.381542,0.069922,68.770233
3,53,0.381542,0.070537,68.770233
4,53,0.381542,0.070537,68.657341
5,53,0.381542,0.067511,68.335133
6,53,0.381542,0.062962,67.991062
7,53,0.381542,0.064497,68.152491
8,53,0.381542,0.064168,68.474590
9,53,0.381542,0.064168,68.355046
10,53,0.381542,0.066804,68.489542
1,54,0.381542,0.039176,76.270997
2,54,0.381542,0.039176,76.293370
3,54,0.381542,0.040405,76.378529
4,54,0.381542,0.040405,76.378529
5,54,0.381542,0.040468,76.192464
6,54,0.381542,0.041449,76.192464
7,54,0.381542,0.041449,76.196693
8,54,0.381542,0.041449,76.196693
9,54,0.381542,0.041623,76.174922
10,54,0.381542,0.040322,76.206089
1,55,0.381542,0.079829,64.749717
2,55,0.381542,0.079829,64.749717
3,55,0.381542,0.079829,64.749717
4,55,0.381542,0.079829,64.749717
5,55,0.381542,0.082278,64.749717
6,55,0.381542,0.082278,64.999953
7,55,0.381542,0.082278,64.999953
8,55,0.381542,0.082278,64.851160
9,55,0.381542,0.079057,64.853022
10,55,0.381542,0.079057,64.853022
1,56,0.381542,0.065600,72.889782
2,56,0.381542,0.073572,73.244285
3,56,0.381542,0.071970,73.466922
4,56,0.381542,0.068764,73.201618
5,56,0.381542,0.070467,73.201618
6,56,0.381542,0.070467,73.201618
7,56,0.381542,0.070543,73.055874
8,56,0.381542,0.067620,73.243077
9,56,0.381542,0.068351,72.873581
10,56,0.381542,0.069342,73.105147
1,57,0.381542,0.043310,73.185652
2,57,0.381542,0.043647,72.978076
3,57,0.381542,0.043647,72.978076
4,57,0.381542,0.043074,72.978076
5,57,0.381542,0.045893,73.245421
6,57,0.381542,0.045748,73.061919
7,57,0.381542,0.045748,73.061919
8,57,0.381542,0.044517,72.872998
9,57,0.381542,0.044517,72.862693
10,57,0.381542,0.045999,73.007815
1,58,0.381542,0.024577,65.782251
2,58,0.381542,0.024335,65.744588
3,58,0.381542,0.023715,66.329994
4,58,0.381542,0.024689,66.153177
5,58,0.381542,0.023674,65.993391
6,58,0.381542,0.025164,65.908002
7,58,0.381542,0.025164,66.033873
8,58,0.381542,0.025631,65.567936
9,58,0.381542,0.025391,65.558017
10,58,0.381542,0.025385,65.595417
1,59,0.381542,0.049932,79.797097
2,59,0.381542,0.049932,79.797097
3,59,0.381542,0.049230,79.953383
4,59,0.381542,0.047245,79.611086
5,59,0.381542,0.049084,79.822807
6,59,0.381542,0.047678,79.839982
7,59,0.381542,0.047678,79.839982
8,59,0.381542,0.048134,79.607286
9,59,0.381542,0.048134,79.607286
10,59,0.381542,0.048199,79.806183
1,60,0.381542,0.083186,73.449605
2,60,0.381542,0.083186,73.449605
3,60,0.381542,0.083186,73.449605
4,60,0.381542,0.076672,73.636707
5,60,0.381542,0.086137,73.447867
6,60,0.381542,0.078459,73.137490
7,60,0.381542,0.077572,73.512179
8,60,0.381542,0.077572,73.512179
9,60,0.381542,0.077858,73.655884
10,60,0.381542,0.080703,73.197641
1,61,0.381542,0.074098,65.296182
2,61,0.381542,0.075108,65.264379
3,61,0.381542,0.072942,65.264379
4,61,0.381542,0.072942,65.264379
5,61,0.381542,0.072632,65.264379
6,61,0.381542,0.072632,65.264379
7,61,0.381542,0.069548,65.270976
8,61,0.381542,0.073435,65.213834
9,61,0.381542,0.069763,65.213834
10,61,0.381542,0.073574,65.209046
1,62,0.381542,0.093578,82.982206
2,62,0.381542,0.097650,82.982206
3,62,0.381542,0.096420,82.982206
4,62,0.381542,0.094773,82.730828
5,62,0.381542,0.095382,82.958325
6,62,0.381542,0.095382,82.891826
7,62,0.381542,0.095382,82.891826
8,62,0.381542,0.095382,82.988117
9,62,0.381542,0.099739,82.988117
10,62,0.381542,0.097805,82.975685
1,63,0.381542,0.023344,69.713013
2,63,0.381542,0.022961,70.187969
3,63,0.381542,0.021712,69.571328
4,63,0.381542,0.023058,70.295507
5,63,0.381542,0.022687,69.355467
6,63,0.381542,0.022004,69.595321
7,63,0.381542,0.022696,69.595321
8,63,0.381542,0.021788,69.595321
9,63,0.381542,0.022220,69.522250
10,63,0.381542,0.022290,69.626372
1,64,0.381542,0.045878,74.601592
2,64,0.381542,0.043311,74.411425
3,64,0.381542,0.044138,74.764670
4,64,0.381542,0.044138,74.764670
5,64,0.381542,0.046672,74.544597
6,64,0.381542,0.045237,74.544597
7,64,0.381542,0.045237,74.544597
8,64,0.381542,0.046378,74.861834
9,64,0.381542,0.042239,74.861834
10,64,0.381542,0.043189,74.861834
1,65,0.381542,0.045327,81.398540
2,65,0.381542,0.045649,81.935350
3,65,0.381542,0.046528,81.775268
4,65,0.381542,0.044343,81.775268
5,65,0.381542,0.043271,81.505545
6,65,0.381542,0.043271,81.683219
7,65,0.381542,0.043271,81.683219
8,65,0.381542,0.043271,81.683219
9,65,0.381542,0.043271,81.635625
10,65,0.381542,0.046425,81.726698
1,66,0.381542,0.078165,72.749440
2,66,0.381542,0.078165,72.749440
3,66,0.381542,0.074876,72.646276
4,66,0.381542,0.075435,72.554850
5,66,0.381542,0.075435,72.554850
6,66,0.381542,0.079799,72.837908
7,66,0.381542,0.078165,72.600183
8,66,0.381542,0.074648,72.475683
9,66,0.381542,0.074648,72.475683
10,66,0.381542,0.074648,72.475683
1,67,0.381542,0.034965,90.848059
2,67,0.381542,0.035007,91.474152
3,67,0.381542,0.036883,90.881703
4,67,0.381542,0.037424,89.975887
5,67,0.381542,0.035745,89.950611
6,67,0.381542,0.037586,90.244752
7,67,0.381542,0.038536,90.182487
8,67,0.381542,0.038536,90.216210
9,67,0.381542,0.035740,90.941569
10,67,0.381542,0.036132,91.371673
1,68,0.381542,0.027099,79.450403
2,68,0.381542,0.027099,79.304759
3,68,0.381542,0.026588,79.304759
4,68,0.381542,0.026512,79.448174
5,68,0.381542,0.027618,79.687608
6,68,0.381542,0.028478,79.492923
7,68,0.381542,0.025284,79.628630
8,68,0.381542,0.028111,79.388736
9,68,0.381542,0.027301,79.540548
10,68,0.381542,0.026777,79.259630
1,69,0.381542,0.033233,79.443444
2,69,0.381542,0.033233,79.443444
3,69,0.381542,0.035228,79.289440
4,69,0.381542,0.033587,79.247570
5,69,0.381542,0.033836,79.425511
6,69,0.381542,0.034244,79.425511
7,69,0.381542,0.034244,79.425511
8,69,0.381542,0.034244,79.425511
9,69,0.381542,0.032438,79.425511
10,69,0.381542,0.032858,79.425511
1,70,0.381542,0.026115,79.971288
2,70,0.381542,0.025026,80.131530
3,70,0.381542,0.025026,80.131530
4,70,0.381542,0.025100,80.137445
5,70,0.381542,0.024350,80.487907
6,70,0.381542,0.024350,80.487907
7,70,0.381542,0.024731,80.418607
8,70,0.381542,0.024731,80.215306
9,70,0.381542,0.025638,80.132902
10,70,0.381542,0.025128,79.798689
1,71,0.381542,0.018772,82.611098
2,71,0.381542,0.018772,83.018066
3,71,0.381542,0.019015,82.177252
4,71,0.381542,0.019507,82.514382
5,71,0.381542,0.019507,82.696114
6,71,0.381542,0.018152,83.263601
7,71,0.381542,0.017940,82.674496
8,71,0.381542,0.017965,82.835556
9,71,0.381542,0.017838,83.433756
10,71,0.381542,0.017823,82.648140
1,72,0.381542,0.019455,73.532970
2,72,0.381542,0.020221,73.646668
3,72,0.381542,0.020792,73.115024
4,72,0.381542,0.020374,73.254156
5,72,0.381542,0.020374,73.254156
6,72,0.381542,0.020177,73.444970
7,72,0.381542,0.019092,73.623085
8,72,0.381542,0.019092,74.178081
9,72,0.381542,0.019144,74.356937
10,72,0.381542,0.019144,74.108463
1,73,0.381542,0.047550,72.443602
2,73,0.381542,0.046461,72.221950
3,73,0.381542,0.045292,72.471510
4,73,0.381542,0.046637,72.471510
5,73,0.381542,0.047644,72.224231
6,73,0.381542,0.047644,72.224231
7,73,0.381542,0.048408,72.148878
8,73,0.381542,0.048548,72.148878
9,73,0.381542,0.047849,72.148878
10,73,0.381542,0.045396,72.148878
1,74,0.381542,0.049678,77.920834
2,74,0.381542,0.049979,78.080268
3,74,0.381542,0.049923,78.080268
4,74,0.381542,0.049768,77.982750
5,74,0.381542,0.056111,77.758178
