id,time,y,amount
6,47,97.75704,1
6,49,96.87167,1
7,1,5.3724,1
7,3,8.35015,1
7,5,15.95523,1
7,7,19.03009,1
7,9,22.0962,1
7,11,28.36892,1
7,13,29.58519,1
7,15,31.86727,1
7,17,35.18422,1
7,19,47.04554,1
7,21,49.03871,1
7,23,58.97272,1
7,25,58.46796,1
7,27,65.63493,1
7,29,65.50709,1
7,31,71.40809,1
7,33,65.88657,1
7,35,77.02,1
7,37,91.68747,1
7,39,89.6078,1
7,41,86.15591,1
7,43,96.5438,1
7,45,121.00214,1
7,47,99.07938,1
7,49,107.64422,1
8,1,12.88767,1
8,3,15.3677,1
8,5,20.67898,1
8,7,23.91436,1
8,9,28.42273,1
8,11,27.82841,1
8,13,41.62293,1
8,15,46.72818,1
8,17,40.77832,1
8,19,57.81935,1
8,21,52.97377,1
8,23,58.88274,1
8,25,56.01414,1
8,27,56.89481,1
8,29,81.584,1
8,31,70.97014,1
8,33,73.10252,1
8,35,78.00062,1
8,37,87.72867,1
8,39,100.11609,1
8,41,88.252,1
8,43,107.46928,1
8,45,124.77688,1
8,47,116.58424,1
8,49,113.64536,1
9,1,9.97997,1
9,3,14.92024,1
9,5,23.05477,1
9,7,22.24421,1
9,9,23.30128,1
9,11,28.53941,1
9,13,38.02518,1
9,15,50.17052,1
9,17,46.04322,1
9,19,45.25494,1
9,21,55.67372,1
9,23,57.58153,1
9,25,52.28864,1
9,27,70.38297,1
9,29,75.6418,1
9,31,63.66405,1
9,33,76.67792,1
9,35,81.55777,1
9,37,79.72312,1
9,39,81.51018,1
9,41,78.53891,1
9,43,93.14334,1
9,45,94.94695,1
9,47,107.84017,1
9,49,110.4441,1
10,1,12.84945,1
10,3,17.14507,1
10,5,19.35912,1
10,7,21.51126,1
10,9,27.53703,1
10,11,30.60073,1
10,13,36.51746,1
10,15,40.89884,1
10,17,41.82868,1
10,19,37.17472,1
10,21,37.8733,1
10,23,50.27261,1
10,25,61.13973,1
10,27,55.02824,1
10,29,52.28691,1
10,31,74.28492,1
10,33,68.39514,1
10,35,89.61092,1
10,37,71.89468,1
10,39,86.60525,1
10,41,94.90855,1
10,43,95.6064,1
10,45,85.96878,1
10,47,98.22366,1
10,49,80.80315,1
11,1,8.91624,1
11,3,11.49905,1
11,5,17.42717,1
11,7,21.30115,1
11,9,25.98598,1
11,11,24.32289,1
11,13,30.67466,1
11,15,38.28549,1
11,17,41.37491,1
11,19,44.4509,1
11,21,43.50954,1
11,23,60.15551,1
11,25,60.39698,1
11,27,57.51852,1
11,29,69.2649,1
11,31,72.04,1
11,33,76.20422,1
11,35,78.51105,1
11,37,82.85973,1
11,39,81.42445,1
11,41,96.1015,1
11,43,103.72294,1
11,45,106.9396,1
11,47,110.37359,1
11,49,151.18043,1
12,1,12.20233,1
12,3,14.0997,1
12,5,19.52146,1
12,7,33.02062,1
12,9,31.77414,1
12,11,30.8798,1
12,13,33.40605,1
12,15,37.29612,1
12,17,48.40185,1
12,19,42.92846,1
12,21,52.92757,1
12,23,55.07423,1
12,25,59.60675,1
12,27,74.05191,1
12,29,68.02421,1
12,31,66.93639,1
12,33,80.72879,1
12,35,91.66233,1
12,37,84.80497,1
12,39,78.04625,1
12,41,97.15645,1
12,43,98.46737,1
12,45,119.83782,1
12,47,114.2775,1
12,49,110.9513,1
13,1,12.19776,1
13,3,16.18475,1
13,5,19.69573,1
13,7,23.84785,1
13,9,28.73622,1
13,11,27.22486,1
13,13,26.74505,1
13,15,37.58417,1
13,17,48.19869,1
13,19,51.25121,1
13,21,51.3418,1
13,23,63.96012,1
13,25,70.76273,1
13,27,69.01078,1
13,29,67.22823,1
13,31,85.72764,1
13,33,93.97106,1
13,35,80.19628,1
13,37,82.72082,1
13,39,87.03257,1
13,41,101.32597,1
13,43,110.88718,1
13,45,104.5649,1
13,47,105.06064,1
13,49,95.56707,1
14,1,8.77456,1
14,3,16.06636,1
14,5,17.0771,1
14,7,22.69961,1
14,9,26.75322,1
14,11,27.86287,1
14,13,34.75987,1
14,15,32.363,1
14,17,41.31707,1
14,19,47.54256,1
14,21,44.70057,1
14,23,60.44524,1
14,25,54.60581,1
14,27,63.22991,1
14,29,60.90385,1
14,31,69.37591,1
14,33,77.59668,1
14,35,91.30251,1
14,37,90.28779,1
14,39,76.53519,1
14,41,87.72271,1
14,43,90.31322,1
14,45,115.3207,1
14,47,109.04644,1
14,49,97.92103,1
15,1,6.5753,1
15,3,10.48751,1
15,5,18.28738,1
15,7,19.75923,1
15,9,19.36281,1
15,11,24.11921,1
15,13,34.40866,1
15,15,28.4999,1
15,17,26.89258,1
15,19,47.42386,1
15,21,43.54754,1
15,23,50.13954,1
15,25,50.06208,1
15,27,53.02872,1
15,29,68.53071,1
15,31,69.48384,1
15,33,62.79556,1
15,35,62.2326,1
15,37,87.99406,1
15,39,84.99383,1
15,41,83.60081,1
15,43,81.36253,1
15,45,86.00168,1
15,47,95.20433,1
15,49,79.99291,1
16,1,10.89572,1
16,3,19.99608,1
16,5,16.71347,1
16,7,23.47022,1
16,9,24.29643,1
16,11,32.20037,1
16,13,32.14055,1
16,15,37.42949,1
16,17,46.64732,1
16,19,42.61305,1
16,21,40.99749,1
16,23,49.1804,1
16,25,60.85695,1
16,27,63.3926,1
16,29,61.24814,1
16,31,58.15263,1
16,33,77.20836,1
16,35,91.01335,1
16,37,75.1636,1
16,39,79.30941,1
16,41,94.92727,1
16,43,108.64138,1
16,45,94.16267,1
16,47,98.16628,1
16,49,104.74357,1
17,1,4.22445,1
17,3,6.857,1
17,5,12.08984,1
17,7,16.89368,1
17,9,24.08694,1
17,11,21.3892,1
17,13,29.02884,1
17,15,32.48733,1
17,17,33.37509,1
17,19,35.81762,1
17,21,39.69407,1
17,23,51.59323,1
17,25,56.10561,1
17,27,68.52289,1
17,29,65.65625,1
17,31,66.8179,1
17,33,71.00356,1
17,35,72.78469,1
17,37,81.37402,1
17,39,85.07323,1
17,41,74.1551,1
17,43,93.4245,1
17,45,90.83821,1
17,47,101.86869,1
17,49,96.15336,1
18,1,13.74033,1
18,3,14.76311,1
18,5,22.34238,1
18,7,22.88857,1
18,9,29.3849,1
18,11,33.02322,1
18,13,37.99417,1
18,15,39.19451,1
18,17,53.66836,1
18,19,58.11907,1
18,21,55.6235,1
18,23,65.79159,1
18,25,65.33733,1
18,27,63.52219,1
18,29,68.09184,1
18,31,57.69843,1
18,33,68.7502,1
18,35,71.66255,1
18,37,88.8163,1
18,39,81.79675,1
18,41,76.11607,1
18,43,112.63976,1
18,45,100.71589,1
18,47,105.67073,1
18,49,103.71682,1
19,1,14.80145,1
19,3,17.86634,1
19,5,20.61055,1
19,7,28.9721,1
19,9,27.37358,1
19,11,31.81883,1
19,13,33.47308,1
19,15,41.5741,1
19,17,49.55568,1
19,19,55.33868,1
19,21,52.29412,1
19,23,50.17197,1
19,25,63.21405,1
19,27,62.52778,1
19,29,70.59497,1
19,31,76.53193,1
19,33,70.79199,1
19,35,80.47226,1
19,37,86.37188,1
19,39,82.45518,1
19,41,94.78151,1
19,43,85.11614,1
19,45,75.72833,1
19,47,117.13829,1
19,49,106.2491,1
20,1,9.60458,1
20,3,13.34821,1
20,5,17.88188,1
20,7,20.69975,1
20,9,26.23236,1
20,11,33.47193,1
20,13,33.79843,1
20,15,41.59076,1
20,17,37.65315,1
20,19,51.2209,1
20,21,53.07549,1
20,23,60.05593,1
20,25,59.54258,1
20,27,63.95719,1
20,29,75.83163,1
20,31,68.42802,1
20,33,69.05593,1
20,35,73.74266,1
20,37,83.92229,1
20,39,73.94366,1
20,41,73.88938,1
20,43,103.87898,1
20,45,95.13165,1
20,47,114.05002,1
20,49,101.24456,1
21,1,12.22863,1
21,3,13.35143,1
21,5,20.05979,1
21,7,18.68851,1
21,9,28.05732,1
21,11,33.20005,1
21,13,34.78654,1
21,15,37.12821,1
21,17,46.90799,1
21,19,45.31175,1
21,21,48.62825,1
21,23,47.32104,1
21,25,55.77069,1
21,27,59.81561,1
21,29,66.60003,1
21,31,77.32502,1
21,33,72.49033,1
21,35,76.48504,1
21,37,75.60575,1
21,39,90.50685,1
21,41,91.90416,1
21,43,78.70103,1
21,45,87.88928,1
21,47,85.40677,1
21,49,108.24481,1
22,1,13.21801,1
22,3,17.0025,1
22,5,20.35955,1
22,7,26.81523,1
22,9,29.7546,1
22,11,33.91121,1
22,13,34.40796,1
22,15,33.34569,1
22,17,46.69829,1
22,19,51.58628,1
22,21,53.67473,1
22,23,69.8133,1
22,25,66.32017,1
22,27,72.57706,1
22,29,68.9277,1
22,31,79.19838,1
22,33,86.27458,1
22,35,76.71204,1
22,37,99.34357,1
22,39,98.64263,1
22,41,84.08395,1
22,43,92.64206,1
22,45,100.67588,1
22,47,97.45201,1
22,49,107.5123,1
23,1,9.98312,1
23,3,12.40363,1
23,5,17.65128,1
23,7,24.15236,1
23,9,27.78752,1
23,11,29.44626,1
23,13,34.65301,1
23,15,41.02795,1
23,17,39.24138,1
23,19,54.32281,1
23,21,60.34476,1
23,23,56.13316,1
23,25,55.62617,1
23,27,67.69576,1
23,29,71.60189,1
23,31,80.34812,1
23,33,75.24594,1
23,35,75.40382,1
23,37,82.4485,1
23,39,87.16753,1
23,41,102.01174,1
23,43,102.77247,1
23,45,102.25222,1
23,47,88.68483,1
23,49,109.70952,1
24,1,11.86136,1
24,3,17.42147,1
24,5,18.70033,1
24,7,26.11987,1
24,9,25.57618,1
24,11,30.76352,1
24,13,33.82616,1
24,15,40.08473,1
24,17,43.098,1
24,19,48.10153,1
24,21,45.95814,1
24,23,47.04772,1
24,25,50.02983,1
24,27,62.38668,1
24,29,74.71586,1
24,31,81.19654,1
24,33,69.4158,1
24,35,78.26398,1
24,37,86.27525,1
24,39,87.85412,1
24,41,97.59163,1
24,43,104.23907,1
24,45,90.26438,1
24,47,113.24429,1
24,49,101.39233,1
25,1,7.31958,1
25,3,12.46225,1
25,5,15.56488,1
25,7,20.54387,1
25,9,23.42628,1
25,11,23.15819,1
25,13,28.18182,1
25,15,30.71597,1
25,17,38.68831,1
25,19,45.78805,1
25,21,51.94029,1
25,23,44.04056,1
25,25,43.99637,1
25,27,65.45233,1
25,29,66.28112,1
25,31,67.5307,1
25,33,82.84862,1
25,35,69.18061,1
25,37,65.82417,1
25,39,70.70259,1
25,41,96.8358,1
25,43,99.0597,1
25,45,95.5603,1
25,47,112.84589,1
25,49,103.05478,1
26,1,8.47104,1
26,3,14.61296,1
26,5,15.16612,1
26,7,19.4185,1
26,9,29.42518,1
26,11,34.31624,1
26,13,33.78913,1
26,15,43.98278,1
26,17,39.32382,1
26,19,40.78513,1
26,21,52.05434,1
26,23,56.75089,1
26,25,53.7346,1
26,27,56.25669,1
26,29,62.227,1
26,31,56.72301,1
26,33,77.75146,1
26,35,65.43254,1
26,37,84.61569,1
26,39,95.63839,1
26,41,86.68922,1
26,43,79.36219,1
26,45,97.74788,1
26,47,95.3229,1
26,49,100.50292,1
27,1,7.17016,1
27,3,13.65352,1
27,5,13.82761,1
27,7,18.01574,1
27,9,26.00234,1
27,11,27.05289,1
27,13,29.55997,1
27,15,28.37383,1
27,17,34.80996,1
27,19,45.20753,1
27,21,48.55509,1
27,23,52.72041,1
27,25,48.22773,1
27,27,58.54012,1
27,29,76.13339,1
27,31,67.338,1
27,33,81.39834,1
27,35,87.61375,1
27,37,85.56513,1
27,39,90.38842,1
27,41,85.87624,1
27,43,81.84697,1
27,45,87.07249,1
27,47,87.51832,1
27,49,115.90374,1
28,1,5.43294,1
28,3,12.0802,1
28,5,15.58905,1
28,7,17.81438,1
28,9,22.06465,1
28,11,26.65818,1
28,13,24.5862,1
28,15,33.23475,1
28,17,35.41167,1
28,19,35.23715,1
28,21,38.41755,1
28,23,46.3115,1
28,25,60.15643,1
28,27,51.52304,1
28,29,65.69865,1
28,31,67.88277,1
28,33,67.95632,1
28,35,77.84226,1
28,37,71.8761,1
28,39,82.78918,1
28,41,93.17907,1
28,43,85.17342,1
28,45,77.95912,1
28,47,104.49065,1
28,49,106.2862,1
29,1,4.75681,1
29,3,8.96143,1
29,5,13.48671,1
29,7,16.00378,1
29,9,21.54878,1
29,11,24.04762,1
29,13,25.94792,1
29,15,37.82919,1
29,17,41.38317,1
29,19,47.56349,1
29,21,45.35939,1
29,23,54.01105,1
29,25,49.15408,1
29,27,64.60042,1
29,29,70.53002,1
29,31,57.90372,1
29,33,71.84484,1
29,35,67.51917,1
29,37,77.08892,1
29,39,77.1647,1
29,41,99.04983,1
29,43,84.08026,1
29,45,92.08399,1
29,47,119.60317,1
29,49,108.44491,1
30,1,11.64651,1
30,3,13.40339,1
30,5,18.93273,1
30,7,23.36366,1
30,9,25.35889,1
30,11,35.63581,1
30,13,32.34968,1
30,15,30.83212,1
30,17,46.41597,1
30,19,44.38247,1
30,21,56.66224,1
30,23,62.89023,1
30,25,60.7921,1
30,27,59.24832,1
30,29,63.378,1
30,31,57.0297,1
30,33,60.65627,1
30,35,78.53806,1
30,37,84.21726,1
30,39,80.67127,1
30,41,89.75571,1
30,43,74.19509,1
30,45,134.06676,1
30,47,117.47526,1
30,49,119.98248,1
31,1,10.05839,1
31,3,17.13877,1
31,5,24.9202,1
31,7,22.02351,1
31,9,29.95131,1
31,11,40.1054,1
31,13,36.39054,1
31,15,41.43772,1
31,17,43.81165,1
31,19,65.10809,1
31,21,53.73986,1
31,23,53.38132,1
31,25,61.35642,1
31,27,58.86732,1
31,29,74.26806,1
31,31,69.25018,1
31,33,76.53381,1
31,35,74.14381,1
31,37,104.56376,1
31,39,90.62021,1
31,41,115.55025,1
31,43,108.22411,1
31,45,106.93406,1
31,47,108.23702,1
31,49,114.57226,1
32,1,8.51175,1
32,3,13.75876,1
32,5,14.54624,1
32,7,23.87759,1
32,9,26.44656,1
32,11,26.02796,1
32,13,33.52787,1
32,15,35.86043,1
32,17,40.85352,1
32,19,36.21835,1
32,21,41.19505,1
32,23,52.78132,1
32,25,48.78792,1
32,27,50.326,1
32,29,68.33894,1
32,31,60.9187,1
32,33,63.32512,1
32,35,60.99416,1
32,37,93.10187,1
32,39,88.7159,1
32,41,82.77943,1
32,43,94.86203,1
32,45,75.02524,1
32,47,95.47198,1
32,49,92.51281,1
33,1,10.15369,1
33,3,10.38267,1
33,5,13.98727,1
33,7,19.77933,1
33,9,21.2611,1
33,11,29.19112,1
33,13,36.27602,1
33,15,33.49832,1
33,17,42.65165,1
33,19,37.86677,1
33,21,49.38587,1
33,23,52.84903,1
33,25,59.84139,1
33,27,57.48364,1
33,29,54.04884,1
33,31,67.85689,1
33,33,64.84004,1
33,35,72.21561,1
33,37,71.48458,1
33,39,80.93746,1
33,41,102.2339,1
33,43,95.26406,1
33,45,95.05089,1
33,47,89.77583,1
33,49,96.77529,1
34,1,11.02503,1
34,3,15.81224,1
34,5,22.60938,1
34,7,23.55931,1
34,9,39.60873,1
34,11,34.52398,1
34,13,42.66831,1
34,15,38.30439,1
34,17,46.63929,1
34,19,45.26302,1
34,21,49.03468,1
34,23,58.99848,1
34,25,73.03039,1
34,27,61.3102,1
34,29,72.66648,1
34,31,83.25504,1
34,33,84.41156,1
34,35,88.9501,1
34,37,85.18721,1
34,39,91.10346,1
34,41,75.89481,1
34,43,102.50288,1
34,45,96.87893,1
34,47,128.8324,1
34,49,127.60928,1
35,1,10.93766,1
35,3,18.17796,1
35,5,21.74439,1
35,7,25.349,1
35,9,29.59504,1
35,11,33.36892,1
35,13,36.53436,1
35,15,35.55495,1
35,17,45.12972,1
35,19,45.24634,1
35,21,50.61175,1
35,23,42.60915,1
35,25,64.1146,1
35,27,56.1791,1
35,29,70.55315,1
35,31,67.69871,1
35,33,73.04872,1
35,35,82.30368,1
35,37,67.45105,1
35,39,81.35855,1
35,41,75.43789,1
35,43,76.76068,1
35,45,80.85586,1
35,47,94.28212,1
35,49,90.04607,1
36,1,7.08829,1
36,3,10.35056,1
36,5,17.69008,1
36,7,20.02657,1
36,9,22.26735,1
36,11,25.73628,1
36,13,35.59064,1
36,15,32.21325,1
36,17,38.485,1
36,19,43.43997,1
36,21,48.09122,1
36,23,45.57091,1
36,25,53.01951,1
36,27,52.09466,1
36,29,57.6705,1
36,31,76.9048,1
36,33,69.59083,1
36,35,78.8761,1
36,37,72.17292,1
36,39,76.44404,1
36,41,82.23397,1
36,43,99.72946,1
36,45,79.96226,1
36,47,86.05324,1
36,49,93.40708,1
37,1,12.35607,1
37,3,13.8372,1
37,5,20.72876,1
37,7,23.17308,1
37,9,26.45342,1
37,11,34.93059,1
37,13,29.92577,1
37,15,35.01295,1
37,17,39.88906,1
37,19,50.54516,1
37,21,53.46748,1
37,23,58.47949,1
37,25,60.59261,1
37,27,69.8406,1
37,29,52.04737,1
37,31,80.95489,1
37,33,65.19924,1
37,35,70.71793,1
37,37,85.96814,1
37,39,81.55435,1
37,41,98.59973,1
37,43,110.46188,1
37,45,103.90057,1
37,47,102.23108,1
37,49,106.02446,1
38,1,14.54026,1
38,3,21.85939,1
38,5,18.06599,1
38,7,32.16047,1
38,9,26.02928,1
38,11,35.65892,1
38,13,42.26937,1
38,15,44.94882,1
38,17,42.06707,1
38,19,48.38262,1
38,21,52.74254,1
38,23,54.29859,1
38,25,63.08683,1
38,27,63.79933,1
38,29,65.96686,1
38,31,70.98646,1
38,33,106.50806,1
38,35,77.27395,1
38,37,79.15008,1
38,39,90.45656,1
38,41,97.46078,1
38,43,88.73809,1
38,45,95.07071,1
38,47,114.47773,1
38,49,99.24715,1
39,1,4.49856,1
39,3,9.07889,1
39,5,12.2569,1
39,7,17.08813,1
39,9,21.50364,1
39,11,28.59399,1
39,13,30.67862,1
39,15,28.15149,1
39,17,36.40027,1
39,19,44.24729,1
39,21,43.00258,1
39,23,41.84522,1
39,25,52.67088,1
39,27,63.3057,1
39,29,61.60488,1
39,31,71.84019,1
39,33,72.11118,1
39,35,77.77556,1
39,37,76.5193,1
39,39,77.8877,1
39,41,77.95621,1
39,43,98.04562,1
39,45,104.94603,1
39,47,100.01862,1
39,49,112.63687,1
40,1,9.33627,1
40,3,14.33184,1
40,5,18.23951,1
40,7,19.40253,1
40,9,25.07338,1
40,11,26.20653,1
40,13,38.3406,1
40,15,42.64554,1
40,17,40.66196,1
40,19,47.76883,1
40,21,46.69642,1
40,23,50.69541,1
40,25,53.87952,1
40,27,56.12296,1
40,29,65.39325,1
40,31,61.65006,1
40,33,71.89334,1
40,35,65.53665,1
40,37,95.22143,1
40,39,99.36035,1
40,41,99.52464,1
40,43,85.99307,1
40,45,99.97121,1
40,47,107.31556,1
40,49,99.60314,1
41,1,9.46314,1
41,3,13.94303,1
41,5,17.68791,1
41,7,19.26496,1
41,9,26.20959,1
41,11,30.10713,1
41,13,36.33159,1
41,15,35.31536,1
41,17,36.42959,1
41,19,38.79687,1
41,21,62.58053,1
41,23,52.58227,1
41,25,54.39675,1
41,27,61.45248,1
41,29,79.25252,1
41,31,65.59552,1
41,33,67.30735,1
41,35,81.34951,1
41,37,74.81871,1
41,39,73.77566,1
41,41,105.42641,1
41,43,87.20536,1
41,45,96.35318,1
41,47,106.74368,1
41,49,119.47681,1
42,1,7.59489,1
42,3,12.90179,1
42,5,18.65989,1
42,7,19.16148,1
42,9,23.84029,1
42,11,28.40349,1
42,13,32.36205,1
42,15,35.67498,1
42,17,37.98395,1
42,19,48.05737,1
42,21,48.35165,1
42,23,56.09588,1
42,25,62.00302,1
42,27,75.35192,1
42,29,56.59151,1
42,31,78.05079,1
42,33,84.21426,1
42,35,93.68577,1
42,37,92.02649,1
42,39,81.98877,1
42,41,81.30381,1
42,43,86.45639,1
42,45,100.56505,1
42,47,116.06182,1
42,49,79.10337,1
43,1,9.22563,1
43,3,12.92458,1
43,5,16.12067,1
43,7,20.15334,1
43,9,25.63836,1
43,11,33.58455,1
43,13,33.03107,1
43,15,39.62815,1
43,17,42.80292,1
43,19,43.74033,1
43,21,45.88821,1
43,23,59.63566,1
43,25,49.12474,1
43,27,61.8147,1
43,29,66.55711,1
43,31,64.89012,1
43,33,72.57387,1
43,35,84.99455,1
43,37,84.48588,1
43,39,89.10261,1
43,41,84.64603,1
43,43,80.75733,1
43,45,117.20168,1
43,47,109.62512,1
43,49,95.35793,1
44,1,9.24078,1
44,3,15.70653,1
44,5,16.00809,1
44,7,23.63825,1
44,9,28.6689,1
44,11,27.43977,1
44,13,34.94799,1
44,15,36.94832,1
44,17,44.04701,1
44,19,47.88054,1
44,21,54.96952,1
44,23,57.22045,1
44,25,60.17408,1
44,27,58.73024,1
44,29,68.41798,1
44,31,66.92143,1
44,33,77.55713,1
44,35,77.2247,1
44,37,68.9942,1
44,39,83.77709,1
44,41,83.3626,1
44,43,84.28916,1
44,45,102.17193,1
44,47,122.33382,1
44,49,114.14068,1
45,1,6.96925,1
45,3,9.58519,1
45,5,15.90901,1
45,7,16.88133,1
45,9,19.83476,1
45,11,23.58992,1
45,13,30.90071,1
45,15,32.96031,1
45,17,37.14816,1
45,19,37.56232,1
45,21,41.54579,1
45,23,59.37389,1
45,25,57.09229,1
45,27,59.83193,1
45,29,59.23169,1
45,31,61.56854,1
45,33,78.32525,1
45,35,69.57579,1
45,37,75.08278,1
45,39,88.67908,1
45,41,94.70605,1
45,43,83.17985,1
45,45,98.99183,1
45,47,131.28282,1
45,49,116.39203,1
46,1,11.51785,1
46,3,17.24059,1
46,5,21.92828,1
46,7,21.15454,1
46,9,31.01933,1
46,11,33.63459,1
46,13,41.71357,1
46,15,39.86498,1
46,17,48.9096,1
46,19,44.00716,1
46,21,54.99241,1
46,23,57.73304,1
46,25,62.38377,1
46,27,58.29621,1
46,29,70.07755,1
46,31,62.8169,1
46,33,69.23205,1
46,35,77.41885,1
46,37,82.38529,1
46,39,96.4013,1
46,41,84.05112,1
46,43,83.10317,1
46,45,102.98409,1
46,47,85.97482,1
46,49,103.93419,1
47,1,9.60399,1
47,3,16.29436,1
47,5,16.79022,1
47,7,22.971,1
47,9,21.24712,1
47,11,27.2517,1
47,13,30.52322,1
47,15,33.5499,1
47,17,39.93748,1
47,19,45.37381,1
47,21,56.08624,1
47,23,45.3834,1
47,25,61.03783,1
47,27,57.05615,1
47,29,72.89966,1
47,31,61.81534,1
47,33,68.06763,1
47,35,62.78887,1
47,37,80.09825,1
47,39,77.43648,1
47,41,82.3252,1
47,43,102.49536,1
47,45,93.25595,1
47,47,79.70675,1
47,49,88.15553,1
48,1,5.48094,1
48,3,9.19827,1
48,5,13.3435,1
48,7,18.41652,1
48,9,20.01227,1
48,11,27.05249,1
48,13,28.58903,1
48,15,33.289,1
48,17,38.61601,1
48,19,43.69264,1
48,21,45.39058,1
48,23,46.08666,1
48,25,49.24701,1
48,27,55.81249,1
48,29,61.60956,1
48,31,75.54095,1
48,33,57.9951,1
48,35,66.78039,1
48,37,85.96002,1
48,39,76.04347,1
48,41,88.1296,1
48,43,72.79667,1
48,45,88.06348,1
48,47,97.56115,1
48,49,106.8563,1
49,1,12.6525,1
49,3,15.97733,1
49,5,22.02732,1
49,7,20.64385,1
49,9,23.27892,1
49,11,25.44551,1
49,13,35.74683,1
49,15,39.37819,1
49,17,39.60251,1
49,19,47.61187,1
49,21,54.74076,1
49,23,50.79576,1
49,25,63.08543,1
49,27,67.43795,1
49,29,62.31457,1
49,31,67.43643,1
49,33,71.5241,1
49,35,71.61195,1
49,37,68.56329,1
49,39,80.88027,1
49,41,106.63435,1
49,43,83.38077,1
49,45,83.65606,1
49,47,104.17139,1
49,49,99.13054,1
50,1,10.3939,1
50,3,11.22329,1
50,5,17.01139,1
50,7,25.53971,1
50,9,26.17847,1
50,11,34.23684,1
50,13,42.63357,1
50,15,39.85745,1
50,17,50.11383,1
50,19,45.59173,1
50,21,57.7372,1
50,23,49.09921,1
50,25,64.38472,1
50,27,67.01553,1
50,29,93.85703,1
50,31,77.95654,1
50,33,75.36248,1
50,35,81.47442,1
50,37,81.31523,1
50,39,93.09931,1
50,41,85.76089,1
50,43,100.88081,1
50,45,97.01792,1
50,47,118.69183,1
50,49,106.01542,1
51,1,13.64153,1
51,3,18.44127,1
51,5,21.29915,1
51,7,27.04369,1
51,9,32.7714,1
51,11,40.27081,1
51,13,33.1002,1
51,15,40.43548,1
51,17,44.57478,1
51,19,41.7887,1
51,21,54.60479,1
51,23,59.96527,1
51,25,47.62515,1
51,27,67.43591,1
51,29,60.96843,1
51,31,97.15879,1
51,33,66.61024,1
51,35,74.77334,1
51,37,97.42872,1
51,39,105.03151,1
51,41,88.71365,1
51,43,109.61686,1
