rep,id,eta_s,eta_d,eta_beta,eta_delta,eta_p,eta_c,eta_eta,eta_epsilon
1,39,0.305673174218598,-0.151096843918869,0.0227166622157249,0.0711897762906628,0.31885119441873,1.60736892072009,3.66492063703927,-0.444944807670973
1,40,0.0586788158498299,0.168484519550218,0.0330358596968061,0.200491285910966,2.16400773891832,0.946784080400772,8.84217376689713,-1.45466134583024
1,41,0.204600279474593,-0.141242277948279,-0.0297538538866959,-0.589505282758736,0.026583700790006,-0.19582356954406,3.47213234648336,-0.499234126244244
1,42,0.24133872374658,0.329516871992548,0.569482132842349,0.111478237044556,-1.13856022036985,-0.808030689830131,-7.57308929312516,2.32624781123091
1,43,0.0643718367624935,-0.351297592975656,0.728698531366016,0.399195407110743,-1.34518800961387,1.49456973942622,-0.35517555463027,-2.56789887036035
1,44,0.323675508984353,0.740261251234116,0.93720809169381,0.877979296070361,-0.0180833939766467,0.053256513965513,6.60182996116797,1.9143115474826
1,45,0.383315811879279,0.589257707679113,-0.50865926457584,0.404368178352259,-0.787231901229559,0.331440028145018,-5.40043368719669,3.97167091125701
1,46,0.10584230203455,0.332388020072813,-0.562733889424948,-0.303431568730811,-0.843768300163403,0.34959867369429,-2.85621572603449,2.05100050730362
1,47,-0.827294981212805,-0.0232116432904496,0.539592584255541,1.15877443051553,0.953439473227087,0.0376631744451019,-8.1879882602495,-1.59668859804354
1,48,0.280687090048869,0.404712245518616,0.134582211834658,0.661135985205328,-0.327311157186147,-0.26873011774511,0.525081049735173,4.31422499317841
1,49,-0.114579423226764,-0.162653775401604,0.710868925652797,0.279520645211532,0.769199068442239,0.140498004977899,10.4987173675763,2.247227302735
1,50,0.0686702236511065,-0.699053094323936,-0.230913359250092,0.372254730595602,0.218372426765697,-0.337287354662409,1.19048104659668,-1.49099726827433
1,51,-0.15826320444766,0.848753433395149,0.0548141178489612,0.579283581189752,0.174900199294486,0.568340926848411,-9.05856753065201,1.98848660069782
1,52,0.301452421290069,-0.150120525611213,0.391296984091868,0.668189300752305,-0.204372154471595,0.495483631737044,0.473964577853976,2.53583698620815
1,53,0.234779606239926,0.107991183093752,-0.462050731010233,-0.346047934178508,-1.13121885267675,0.54632273264615,1.6043372599039,0.33454943835961
1,54,0.223881223355175,0.156923533667579,0.0493527180373654,-0.741427355463736,0.195322504990195,-1.48470945374577,-1.05037453065215,-1.67149711233427
1,55,0.0148903437719632,-0.0106142808794109,0.233720268328879,1.1909708449448,0.311021579235136,-0.27849550599393,-6.31679465857065,-0.0621274769020393
1,56,0.255264924027538,-0.538282351517644,0.277305790440442,-0.639927377378954,0.130897411588069,-0.0256026160271141,-7.19854667448549,0.429348875853978
