17,26,259.49754,9.75268,-2.86734
17,31,310.85239,9.75268,-2.86734
17,36,349.38072,9.75268,-2.86734
17,41,387.32137,9.75268,-2.86734
17,46,433.21724,9.75268,-2.86734
18,1,13.3596,10.26252,-0.62099
18,6,57.45368,10.26252,-0.62099
18,11,112.36989,10.26252,-0.62099
18,16,163.92737,10.26252,-0.62099
18,21,220.3124,10.26252,-0.62099
18,26,266.04413,10.26252,-0.62099
18,31,313.76809,10.26252,-0.62099
18,36,362.29447,10.26252,-0.62099
18,41,421.51276,10.26252,-0.62099
18,46,464.2317,10.26252,-0.62099
19,1,17.3813,9.64996,2.48723
19,6,56.30379,9.64996,2.48723
19,11,110.0909,9.64996,2.48723
19,16,149.30882,9.64996,2.48723
19,21,209.41102,9.64996,2.48723
19,26,257.80294,9.64996,2.48723
19,31,298.26537,9.64996,2.48723
19,36,347.44886,9.64996,2.48723
19,41,392.32726,9.64996,2.48723
19,46,449.25688,9.64996,2.48723
20,1,16.65549,9.59168,3.09765
20,6,63.01047,9.59168,3.09765
20,11,100.39368,9.59168,3.09765
20,16,156.49933,9.59168,3.09765
20,21,208.19871,9.59168,3.09765
20,26,245.4349,9.59168,3.09765
20,31,296.07898,9.59168,3.09765
20,36,344.90501,9.59168,3.09765
20,41,399.84403,9.59168,3.09765
20,46,444.30078,9.59168,3.09765
21,1,18.14758,10.23627,2.58647
21,6,66.71087,10.23627,2.58647
21,11,115.21383,10.23627,2.58647
21,16,174.47784,10.23627,2.58647
21,21,218.00898,10.23627,2.58647
21,26,265.13423,10.23627,2.58647
21,31,316.77629,10.23627,2.58647
21,36,370.19606,10.23627,2.58647
21,41,423.79476,10.23627,2.58647
21,46,469.38573,10.23627,2.58647
22,1,14.41414,10.27068,3.12994
22,6,59.34911,10.27068,3.12994
22,11,112.84892,10.27068,3.12994
22,16,157.47981,10.27068,3.12994
22,21,217.49854,10.27068,3.12994
22,26,268.69294,10.27068,3.12994
22,31,323.73726,10.27068,3.12994
22,36,383.93964,10.27068,3.12994
22,41,425.69365,10.27068,3.12994
22,46,477.90195,10.27068,3.12994
23,1,14.9319,9.45951,1.40541
23,6,66.44054,9.45951,1.40541
23,11,107.64952,9.45951,1.40541
23,16,157.71569,9.45951,1.40541
23,21,200.41958,9.45951,1.40541
23,26,245.76181,9.45951,1.40541
23,31,297.60494,9.45951,1.40541
23,36,350.3104,9.45951,1.40541
23,41,393.95205,9.45951,1.40541
23,46,431.8307,9.45951,1.40541
24,1,20.33644,10.82781,2.62679
24,6,78.8108,10.82781,2.62679
24,11,116.59238,10.82781,2.62679
24,16,172.54628,10.82781,2.62679
24,21,233.46995,10.82781,2.62679
24,26,282.80571,10.82781,2.62679
24,31,326.71982,10.82781,2.62679
24,36,383.54738,10.82781,2.62679
24,41,456.80085,10.82781,2.62679
24,46,506.04021,10.82781,2.62679
25,1,16.27867,11.12172,3.75274
25,6,65.29154,11.12172,3.75274
25,11,124.08369,11.12172,3.75274
25,16,182.96033,11.12172,3.75274
25,21,233.65963,11.12172,3.75274
25,26,293.34092,11.12172,3.75274
25,31,350.87805,11.12172,3.75274
25,36,399.94668,11.12172,3.75274
25,41,462.27789,11.12172,3.75274
25,46,516.99056,11.12172,3.75274
26,1,20.51844,9.48085,1.56169
26,6,61.09064,9.48085,1.56169
26,11,108.49326,9.48085,1.56169
26,16,159.25758,9.48085,1.56169
26,21,194.38261,9.48085,1.56169
26,26,240.10277,9.48085,1.56169
26,31,291.88796,9.48085,1.56169
26,36,346.01896,9.48085,1.56169
26,41,394.11219,9.48085,1.56169
26,46,437.53879,9.48085,1.56169
27,1,14.99976,10.26439,4.79036
27,6,61.71961,10.26439,4.79036
27,11,121.48071,10.26439,4.79036
27,16,173.5946,10.26439,4.79036
27,21,228.30227,10.26439,4.79036
27,26,274.23403,10.26439,4.79036
27,31,323.00262,10.26439,4.79036
27,36,380.62824,10.26439,4.79036
27,41,424.58736,10.26439,4.79036
27,46,465.00039,10.26439,4.79036
28,1,12.68727,9.53429,0.97801
28,6,62.34129,9.53429,0.97801
28,11,105.28533,9.53429,0.97801
28,16,155.22855,9.53429,0.97801
28,21,200.49512,9.53429,0.97801
28,26,250.35758,9.53429,0.97801
28,31,297.8664,9.53429,0.97801
28,36,339.95781,9.53429,0.97801
28,41,386.47975,9.53429,0.97801
28,46,442.84232,9.53429,0.97801
29,1,-1.07384,10.41575,1.86999
29,6,65.51205,10.41575,1.86999
29,11,108.23319,10.41575,1.86999
29,16,167.67629,10.41575,1.86999
29,21,219.38826,10.41575,1.86999
29,26,281.18591,10.41575,1.86999
29,31,316.40499,10.41575,1.86999
29,36,376.14981,10.41575,1.86999
29,41,429.01132,10.41575,1.86999
29,46,474.99471,10.41575,1.86999
30,1,8.9124,10.11476,-4.34383
30,6,58.8739,10.11476,-4.34383
30,11,105.94278,10.11476,-4.34383
30,16,154.55695,10.11476,-4.34383
30,21,209.26254,10.11476,-4.34383
30,26,261.68468,10.11476,-4.34383
30,31,311.8336,10.11476,-4.34383
30,36,370.92907,10.11476,-4.34383
30,41,410.80772,10.11476,-4.34383
30,46,466.13667,10.11476,-4.34383
31,1,9.31943,10.25292,2.25659
31,6,64.04728,10.25292,2.25659
31,11,105.41063,10.25292,2.25659
31,16,165.00092,10.25292,2.25659
31,21,221.11166,10.25292,2.25659
31,26,266.98165,10.25292,2.25659
31,31,319.76318,10.25292,2.25659
31,36,365.81064,10.25292,2.25659
31,41,423.89631,10.25292,2.25659
31,46,482.45596,10.25292,2.25659
32,1,12.79287,10.02732,-0.27603
32,6,59.8873,10.02732,-0.27603
32,11,105.39792,10.02732,-0.27603
32,16,160.58138,10.02732,-0.27603
32,21,213.89824,10.02732,-0.27603
32,26,249.94166,10.02732,-0.27603
32,31,305.708,10.02732,-0.27603
32,36,357.48536,10.02732,-0.27603
32,41,407.35643,10.02732,-0.27603
32,46,459.50741,10.02732,-0.27603
33,1,8.22823,9.99994,2.21663
33,6,63.76466,9.99994,2.21663
33,11,108.31172,9.99994,2.21663
33,16,159.0188,9.99994,2.21663
33,21,207.93005,9.99994,2.21663
33,26,259.26182,9.99994,2.21663
33,31,311.20229,9.99994,2.21663
33,36,365.61132,9.99994,2.21663
33,41,422.14624,9.99994,2.21663
33,46,473.28311,9.99994,2.21663
34,1,0.45933,10.15484,-0.59534
34,6,61.00623,10.15484,-0.59534
34,11,113.34532,10.15484,-0.59534
34,16,169.87586,10.15484,-0.59534
34,21,214.66684,10.15484,-0.59534
34,26,260.37781,10.15484,-0.59534
34,31,308.51891,10.15484,-0.59534
34,36,367.80553,10.15484,-0.59534
34,41,413.76399,10.15484,-0.59534
34,46,465.28235,10.15484,-0.59534
35,1,10.16912,10.06725,-2.64007
35,6,55.91184,10.06725,-2.64007
35,11,105.19498,10.06725,-2.64007
35,16,161.56688,10.06725,-2.64007
35,21,212.17201,10.06725,-2.64007
35,26,260.49346,10.06725,-2.64007
35,31,309.82738,10.06725,-2.64007
35,36,358.70974,10.06725,-2.64007
35,41,408.70469,10.06725,-2.64007
35,46,463.61038,10.06725,-2.64007
36,1,9.23285,9.81484,2.09677
36,6,56.59077,9.81484,2.09677
36,11,111.64786,9.81484,2.09677
36,16,159.89027,9.81484,2.09677
36,21,204.19734,9.81484,2.09677
36,26,260.8227,9.81484,2.09677
36,31,312.15951,9.81484,2.09677
36,36,349.88927,9.81484,2.09677
36,41,402.65683,9.81484,2.09677
36,46,454.29735,9.81484,2.09677
37,1,13.31737,9.5605,-0.0715
37,6,56.81443,9.5605,-0.0715
37,11,104.80074,9.5605,-0.0715
37,16,160.69104,9.5605,-0.0715
37,21,191.155,9.5605,-0.0715
37,26,248.21132,9.5605,-0.0715
37,31,291.18718,9.5605,-0.0715
37,36,338.38768,9.5605,-0.0715
37,41,385.746,9.5605,-0.0715
37,46,431.13378,9.5605,-0.0715
38,1,7.83394,9.95229,2.53135
38,6,54.4587,9.95229,2.53135
38,11,119.48045,9.95229,2.53135
38,16,158.1576,9.95229,2.53135
38,21,211.34003,9.95229,2.53135
38,26,260.55931,9.95229,2.53135
38,31,307.55421,9.95229,2.53135
38,36,359.07353,9.95229,2.53135
38,41,417.48388,9.95229,2.53135
38,46,457.48086,9.95229,2.53135
39,1,3.31125,9.22136,-0.85988
39,6,60.10504,9.22136,-0.85988
39,11,98.57215,9.22136,-0.85988
39,16,147.90157,9.22136,-0.85988
39,21,191.80069,9.22136,-0.85988
39,26,235.64726,9.22136,-0.85988
39,31,286.31225,9.22136,-0.85988
39,36,326.19709,9.22136,-0.85988
39,41,378.35051,9.22136,-0.85988
39,46,422.79864,9.22136,-0.85988
40,1,6.92481,10.56368,-1.02009
40,6,59.99609,10.56368,-1.02009
40,11,123.26768,10.56368,-1.02009
40,16,164.89988,10.56368,-1.02009
40,21,221.2786,10.56368,-1.02009
40,26,265.72763,10.56368,-1.02009
40,31,333.9097,10.56368,-1.02009
40,36,381.71971,10.56368,-1.02009
40,41,435.58137,10.56368,-1.02009
40,46,488.80023,10.56368,-1.02009
41,1,0.72854,9.76341,-0.04751
41,6,52.2326,9.76341,-0.04751
41,11,107.6649,9.76341,-0.04751
41,16,158.48053,9.76341,-0.04751
41,21,201.71598,9.76341,-0.04751
41,26,258.74181,9.76341,-0.04751
41,31,307.30481,9.76341,-0.04751
41,36,349.37537,9.76341,-0.04751
41,41,402.70695,9.76341,-0.04751
41,46,447.48924,9.76341,-0.04751
42,1,4.87854,9.36996,-2.59495
42,6,48.57097,9.36996,-2.59495
42,11,109.17305,9.36996,-2.59495
42,16,143.07274,9.36996,-2.59495
42,21,200.16548,9.36996,-2.59495
42,26,244.79901,9.36996,-2.59495
42,31,283.19425,9.36996,-2.59495
42,36,331.06884,9.36996,-2.59495
42,41,384.69982,9.36996,-2.59495
42,46,428.5645,9.36996,-2.59495
43,1,13.00121,9.49461,0.24141
43,6,49.39943,9.49461,0.24141
43,11,113.65702,9.49461,0.24141
43,16,154.74111,9.49461,0.24141
43,21,213.6377,9.49461,0.24141
43,26,241.80298,9.49461,0.24141
43,31,292.66419,9.49461,0.24141
43,36,343.30367,9.49461,0.24141
43,41,390.85899,9.49461,0.24141
43,46,436.77032,9.49461,0.24141
44,1,14.82025,9.21903,2.30607
44,6,55.21692,9.21903,2.30607
44,11,110.97884,9.21903,2.30607
44,16,151.97917,9.21903,2.30607
44,21,200.66902,9.21903,2.30607
44,26,238.3397,9.21903,2.30607
44,31,298.08039,9.21903,2.30607
44,36,332.92633,9.21903,2.30607
44,41,375.82741,9.21903,2.30607
44,46,421.17594,9.21903,2.30607
45,1,12.82513,9.75966,2.31806
45,6,55.67327,9.75966,2.31806
45,11,116.5226,9.75966,2.31806
45,16,159.85464,9.75966,2.31806
45,21,211.86402,9.75966,2.31806
45,26,260.18016,9.75966,2.31806
45,31,315.24711,9.75966,2.31806
45,36,359.85349,9.75966,2.31806
45,41,405.83091,9.75966,2.31806
45,46,443.12319,9.75966,2.31806
46,1,12.90889,9.47972,1.29896
46,6,54.69074,9.47972,1.29896
46,11,109.29918,9.47972,1.29896
46,16,153.36117,9.47972,1.29896
46,21,204.67716,9.47972,1.29896
46,26,254.92751,9.47972,1.29896
46,31,308.46499,9.47972,1.29896
46,36,346.97069,9.47972,1.29896
46,41,386.76224,9.47972,1.29896
46,46,436.19893,9.47972,1.29896
47,1,12.32305,9.65134,1.85208
47,6,55.25625,9.65134,1.85208
47,11,106.68798,9.65134,1.85208
47,16,159.58972,9.65134,1.85208
47,21,197.75523,9.65134,1.85208
47,26,252.60227,9.65134,1.85208
47,31,298.36731,9.65134,1.85208
47,36,353.78903,9.65134,1.85208
47,41,395.21615,9.65134,1.85208
47,46,448.67147,9.65134,1.85208
48,1,10.41804,9.54961,1.32785
48,6,48.11313,9.54961,1.32785
48,11,104.65952,9.54961,1.32785
48,16,155.01428,9.54961,1.32785
48,21,206.13984,9.54961,1.32785
48,26,248.02605,9.54961,1.32785
48,31,307.52272,9.54961,1.32785
48,36,350.13306,9.54961,1.32785
48,41,394.04575,9.54961,1.32785
48,46,447.17099,9.54961,1.32785
49,1,13.29827,8.94876,0.81623
49,6,58.35368,8.94876,0.81623
49,11,100.57812,8.94876,0.81623
49,16,147.08198,8.94876,0.81623
49,21,188.63268,8.94876,0.81623
49,26,241.91473,8.94876,0.81623
49,31,272.84227,8.94876,0.81623
49,36,325.90178,8.94876,0.81623
49,41,367.56936,8.94876,0.81623
49,46,405.95654,8.94876,0.81623
50,1,18.57753,10.38449,2.41331
50,6,65.34387,10.38449,2.41331
50,11,112.90786,10.38449,2.41331
50,16,164.4643,10.38449,2.41331
50,21,225.409,10.38449,2.41331
50,26,277.6505,10.38449,2.41331
50,31,326.32583,10.38449,2.41331
50,36,370.81423,10.38449,2.41331
50,41,436.31847,10.38449,2.41331
50,46,473.2044,10.38449,2.41331
51,1,18.37125,10.06236,3.31189
51,6,61.34032,10.06236,3.31189
51,11,108.12767,10.06236,3.31189
51,16,159.60422,10.06236,3.31189
51,21,206.55763,10.06236,3.31189
51,26,259.80362,10.06236,3.31189
51,31,320.52506,10.06236,3.31189
51,36,365.63877,10.06236,3.31189
51,41,417.85011,10.06236,3.31189
51,46,480.52465,10.06236,3.31189
52,1,23.25172,9.76542,2.9988
52,6,64.13378,9.76542,2.9988
52,11,111.47446,9.76542,2.9988
52,16,161.87977,9.76542,2.9988
52,21,209.25935,9.76542,2.9988
52,26,255.5705,9.76542,2.9988
52,31,309.1091,9.76542,2.9988
52,36,350.04611,9.76542,2.9988
52,41,404.62843,9.76542,2.9988
52,46,451.84335,9.76542,2.9988
53,1,17.25631,10.25424,5.195
53,6,71.0757,10.25424,5.195
53,11,118.08747,10.25424,5.195
53,16,174.70707,10.25424,5.195
53,21,226.86814,10.25424,5.195
53,26,271.88419,10.25424,5.195
53,31,323.07057,10.25424,5.195
53,36,379.87144,10.25424,5.195
53,41,415.05977,10.25424,5.195
53,46,479.46783,10.25424,5.195
54,1,12.36332,10.43552,1.72283
54,6,60.91362,10.43552,1.72283
54,11,111.28675,10.43552,1.72283
54,16,169.11389,10.43552,1.72283
54,21,214.7059,10.43552,1.72283
54,26,272.67604,10.43552,1.72283
54,31,327.87262,10.43552,1.72283
54,36,382.35042,10.43552,1.72283
54,41,428.9857,10.43552,1.72283
54,46,475.4892,10.43552,1.72283
55,1,7.58217,9.65777,1.08199
55,6,57.82828,9.65777,1.08199
55,11,112.48177,9.65777,1.08199
55,16,155.0806,9.65777,1.08199
55,21,206.08988,9.65777,1.08199
55,26,254.82304,9.65777,1.08199
55,31,307.12405,9.65777,1.08199
55,36,354.37713,9.65777,1.08199
55,41,396.58422,9.65777,1.08199
55,46,454.03049,9.65777,1.08199
56,1,3.85712,9.87997,-0.26303
56,6,59.26345,9.87997,-0.26303
56,11,107.05263,9.87997,-0.26303
56,16,162.96917,9.87997,-0.26303
56,21,200.66457,9.87997,-0.26303
56,26,266.95699,9.87997,-0.26303
56,31,309.08127,9.87997,-0.26303
56,36,357.77859,9.87997,-0.26303
56,41,400.65625,9.87997,-0.26303
56,46,459.30674,9.87997,-0.26303
57,1,7.95353,10.02467,-1.30393
57,6,48.97962,10.02467,-1.30393
57,11,108.78735,10.02467,-1.30393
57,16,153.14915,10.02467,-1.30393
57,21,208.68531,10.02467,-1.30393
57,26,252.87237,10.02467,-1.30393
57,31,303.43512,10.02467,-1.30393
57,36,363.27256,10.02467,-1.30393
57,41,397.9641,10.02467,-1.30393
57,46,455.92034,10.02467,-1.30393
58,1,18.36288,9.01355,0.69312
58,6,56.29658,9.01355,0.69312
58,11,96.90642,9.01355,0.69312
58,16,143.30801,9.01355,0.69312
58,21,183.86934,9.01355,0.69312
58,26,240.95936,9.01355,0.69312
58,31,287.79504,9.01355,0.69312
58,36,321.05283,9.01355,0.69312
58,41,364.86041,9.01355,0.69312
58,46,405.182,9.01355,0.69312
59,1,19.01138,10.15221,4.46248
59,6,60.17238,10.15221,4.46248
59,11,120.53786,10.15221,4.46248
59,16,175.00127,10.15221,4.46248
59,21,215.71936,10.15221,4.46248
59,26,261.38524,10.15221,4.46248
59,31,322.9662,10.15221,4.46248
59,36,376.76278,10.15221,4.46248
59,41,421.73649,10.15221,4.46248
59,46,468.75822,10.15221,4.46248
60,1,11.80022,9.47966,2.75867
60,6,65.16161,9.47966,2.75867
60,11,104.43534,9.47966,2.75867
60,16,155.34269,9.47966,2.75867
60,21,199.11317,9.47966,2.75867
60,26,242.54022,9.47966,2.75867
60,31,297.71587,9.47966,2.75867
60,36,338.1651,9.47966,2.75867
60,41,393.2843,9.47966,2.75867
60,46,433.22792,9.47966,2.75867
61,1,12.77935,10.5525,0.82475
61,6,56.16598,10.5525,0.82475
61,11,112.23558,10.5525,0.82475
61,16,172.02865,10.5525,0.82475
61,21,230.21853,10.5525,0.82475
61,26,274.57955,10.5525,0.82475
61,31,329.10944,10.5525,0.82475
61,36,385.35694,10.5525,0.82475
61,41,426.64518,10.5525,0.82475
61,46,483.90768,10.5525,0.82475
62,1,12.17162,9.20263,1.56084
62,6,66.42726,9.20263,1.56084
62,11,94.92084,9.20263,1.56084
62,16,159.04213,9.20263,1.56084
62,21,197.67251,9.20263,1.56084
62,26,240.78829,9.20263,1.56084
62,31,294.72306,9.20263,1.56084
62,36,332.16429,9.20263,1.56084
62,41,384.35801,9.20263,1.56084
62,46,432.17741,9.20263,1.56084
63,1,9.5083,10.96507,1.56326
63,6,79.91025,10.96507,1.56326
63,11,120.84802,10.96507,1.56326
63,16,175.17048,10.96507,1.56326
63,21,231.92075,10.96507,1.56326
63,26,287.08613,10.96507,1.56326
63,31,353.57418,10.96507,1.56326
63,36,399.26995,10.96507,1.56326
63,41,449.11646,10.96507,1.56326
63,46,506.70472,10.96507,1.56326
64,1,12.66465,11.25566,-0.20801
64,6,78.53984,11.25566,-0.20801
64,11,113.69351,11.25566,-0.20801
64,16,181.71837,11.25566,-0.20801
64,21,229.28894,11.25566,-0.20801
64,26,297.19515,11.25566,-0.20801
64,31,358.32219,11.25566,-0.20801
64,36,402.89432,11.25566,-0.20801
64,41,463.00348,11.25566,-0.20801
64,46,521.61522,11.25566,-0.20801
65,1,3.66662,11.12139,1.6468
65,6,72.0349,11.12139,1.6468
65,11,121.1155,11.12139,1.6468
65,16,188.36856,11.12139,1.6468
65,21,230.78291,11.12139,1.6468
65,26,302.28851,11.12139,1.6468
65,31,347.73354,11.12139,1.6468
65,36,404.96732,11.12139,1.6468
65,41,457.1054,11.12139,1.6468
65,46,516.32737,11.12139,1.6468
66,1,5.07861,10.36598,-2.64063
66,6,60.89234,10.36598,-2.64063
66,11,115.81206,10.36598,-2.64063
66,16,161.54401,10.36598,-2.64063
66,21,211.22312,10.36598,-2.64063
66,26,257.85531,10.36598,-2.64063
66,31,319.09764,10.36598,-2.64063
66,36,364.75121,10.36598,-2.64063
66,41,427.23823,10.36598,-2.64063
66,46,473.5029,10.36598,-2.64063
67,1,9.70171,10.13371,-0.0587
67,6,59.35542,10.13371,-0.0587
67,11,109.07879,10.13371,-0.0587
67,16,161.46111,10.13371,-0.0587
67,21,217.0397,10.13371,-0.0587
67,26,257.37761,10.13371,-0.0587
67,31,307.64737,10.13371,-0.0587
67,36,355.17077,10.13371,-0.0587
67,41,414.69018,10.13371,-0.0587
67,46,456.54861,10.13371,-0.0587
68,1,7.11582,9.86119,0.85068
68,6,54.67671,9.86119,0.85068
68,11,104.91999,9.86119,0.85068
68,16,155.67512,9.86119,0.85068
68,21,201.46069,9.86119,0.85068
68,26,258.7485,9.86119,0.85068
68,31,310.59045,9.86119,0.85068
68,36,356.38084,9.86119,0.85068
68,41,404.43475,9.86119,0.85068
68,46,453.93976,9.86119,0.85068
69,1,-3.67696,9.46589,-0.43842
69,6,48.56534,9.46589,-0.43842
69,11,106.54995,9.46589,-0.43842
69,16,144.42717,9.46589,-0.43842
69,21,198.64286,9.46589,-0.43842
69,26,243.76388,9.46589,-0.43842
69,31,296.17418,9.46589,-0.43842
69,36,337.59636,9.46589,-0.43842
69,41,387.65196,9.46589,-0.43842
69,46,444.37322,9.46589,-0.43842
70,1,3.38473,9.22084,-4.08178
70,6,55.92332,9.22084,-4.08178
70,11,109.69293,9.22084,-4.08178
70,16,136.74458,9.22084,-4.08178
70,21,186.57081,9.22084,-4.08178
70,26,236.83751,9.22084,-4.08178
70,31,283.26759,9.22084,-4.08178
70,36,321.09595,9.22084,-4.08178
70,41,369.08634,9.22084,-4.08178
70,46,419.73021,9.22084,-4.08178
71,1,14.34399,10.468,0.29826
71,6,61.51612,10.468,0.29826
71,11,121.71943,10.468,0.29826
71,16,168.74523,10.468,0.29826
71,21,216.36783,10.468,0.29826
71,26,272.53893,10.468,0.29826
71,31,324.89103,10.468,0.29826
71,36,372.91095,10.468,0.29826
71,41,418.56771,10.468,0.29826
71,46,487.18218,10.468,0.29826
72,1,12.20094,9.84098,2.43109
72,6,60.76068,9.84098,2.43109
72,11,108.45603,9.84098,2.43109
72,16,161.41025,9.84098,2.43109
72,21,207.1672,9.84098,2.43109
72,26,252.88504,9.84098,2.43109
72,31,302.1599,9.84098,2.43109
72,36,351.97935,9.84098,2.43109
72,41,402.18457,9.84098,2.43109
72,46,454.88312,9.84098,2.43109
73,1,16.38929,9.92837,0.97155
73,6,53.75089,9.92837,0.97155
73,11,111.48377,9.92837,0.97155
73,16,160.80689,9.92837,0.97155
73,21,217.31657,9.92837,0.97155
73,26,255.95484,9.92837,0.97155
