rep,id,p0,alpha,tau
4,7,0.231792,0.033383,61.021279
5,7,0.231792,0.034753,61.021279
6,7,0.231792,0.034451,61.181751
7,7,0.231792,0.034688,61.173520
8,7,0.231792,0.034271,61.053540
9,7,0.231792,0.034674,61.224500
10,7,0.231792,0.034674,61.224500
1,8,0.231792,0.034492,56.601032
2,8,0.231792,0.035497,56.667659
3,8,0.231792,0.036100,56.633677
4,8,0.231792,0.034082,56.886725
5,8,0.231792,0.035205,56.959983
6,8,0.231792,0.035205,56.959983
7,8,0.231792,0.035273,56.901822
8,8,0.231792,0.033868,56.752273
9,8,0.231792,0.033868,56.752273
10,8,0.231792,0.035490,56.784311
1,9,0.231792,0.037617,61.954090
2,9,0.231792,0.037617,61.954090
3,9,0.231792,0.038412,62.228128
4,9,0.231792,0.038638,62.236600
5,9,0.231792,0.038694,62.121846
6,9,0.231792,0.038266,62.218673
7,9,0.231792,0.038266,61.990009
8,9,0.231792,0.037852,62.157538
9,9,0.231792,0.037852,62.157538
10,9,0.231792,0.038407,62.202137
1,10,0.231792,0.016999,73.834266
2,10,0.231792,0.016481,73.971891
3,10,0.231792,0.016742,73.894556
4,10,0.231792,0.017023,73.673532
5,10,0.231792,0.017023,74.242576
6,10,0.231792,0.016618,73.722483
7,10,0.231792,0.017220,73.975597
8,10,0.231792,0.016715,74.115528
9,10,0.231792,0.016884,73.817395
10,10,0.231792,0.017010,73.830866
1,11,0.231792,0.077523,64.017660
2,11,0.231792,0.068976,64.024172
3,11,0.231792,0.068976,64.179845
4,11,0.231792,0.069707,64.056474
5,11,0.231792,0.069707,64.056474
6,11,0.231792,0.068352,64.056474
7,11,0.231792,0.070870,64.046484
8,11,0.231792,0.067118,64.166540
9,11,0.231792,0.066963,63.985367
10,11,0.231792,0.066963,64.222364
1,12,0.231792,0.033715,73.821740
2,12,0.231792,0.033154,73.821740
3,12,0.231792,0.033916,73.823482
4,12,0.231792,0.034110,73.922642
5,12,0.231792,0.033277,73.655429
6,12,0.231792,0.031020,73.512335
7,12,0.231792,0.031435,73.512335
8,12,0.231792,0.032823,73.512335
9,12,0.231792,0.032297,73.791239
10,12,0.231792,0.033261,73.791239
1,13,0.231792,0.048726,69.151095
2,13,0.231792,0.048648,69.059536
3,13,0.231792,0.049285,69.044667
4,13,0.231792,0.049285,69.088420
5,13,0.231792,0.049646,69.088420
6,13,0.231792,0.049646,69.088420
7,13,0.231792,0.049646,69.088420
8,13,0.231792,0.050161,69.185320
9,13,0.231792,0.050161,69.185320
10,13,0.231792,0.050374,69.185320
1,14,0.231792,0.072772,67.159413
2,14,0.231792,0.069898,67.071904
3,14,0.231792,0.068838,66.877843
4,14,0.231792,0.068838,66.877843
5,14,0.231792,0.067954,66.877843
6,14,0.231792,0.069354,67.167302
7,14,0.231792,0.070205,67.160940
8,14,0.231792,0.070205,67.160940
9,14,0.231792,0.071003,67.004407
10,14,0.231792,0.070641,66.804575
1,15,0.231792,0.043799,80.132313
2,15,0.231792,0.042514,79.885587
3,15,0.231792,0.044393,79.913833
4,15,0.231792,0.046444,79.966887
5,15,0.231792,0.043324,79.848259
6,15,0.231792,0.043324,79.949453
7,15,0.231792,0.043187,79.949453
8,15,0.231792,0.043187,79.949453
9,15,0.231792,0.043268,79.730030
10,15,0.231792,0.043128,79.730030
1,16,0.231792,0.029934,56.860515
2,16,0.231792,0.030379,56.860515
3,16,0.231792,0.030379,56.860515
4,16,0.231792,0.030379,56.956674
5,16,0.231792,0.030548,57.109755
6,16,0.231792,0.030548,56.953290
7,16,0.231792,0.030548,56.854980
8,16,0.231792,0.030197,56.701873
9,16,0.231792,0.030205,56.770814
10,16,0.231792,0.030205,56.770814
1,17,0.231792,0.042787,70.212869
2,17,0.231792,0.042787,70.212869
3,17,0.231792,0.042886,70.088210
4,17,0.231792,0.042886,70.088210
5,17,0.231792,0.043790,70.290438
6,17,0.231792,0.043790,70.290438
7,17,0.231792,0.043801,70.290438
8,17,0.231792,0.043801,70.290438
9,17,0.231792,0.041932,69.907560
10,17,0.231792,0.041747,70.206966
1,18,0.231792,0.033255,56.037497
2,18,0.231792,0.031587,55.971411
3,18,0.231792,0.032276,55.971411
4,18,0.231792,0.031819,55.944445
5,18,0.231792,0.031819,55.944445
6,18,0.231792,0.031558,55.844235
7,18,0.231792,0.032462,55.929440
8,18,0.231792,0.032462,56.035333
9,18,0.231792,0.032462,56.084260
10,18,0.231792,0.032462,56.084260
1,19,0.231792,0.034345,74.427927
2,19,0.231792,0.034345,74.427927
3,19,0.231792,0.034123,74.427927
4,19,0.231792,0.033651,74.427927
5,19,0.231792,0.033359,74.427927
6,19,0.231792,0.033305,74.241851
7,19,0.231792,0.033305,74.241851
8,19,0.231792,0.033305,74.241851
9,19,0.231792,0.033305,74.241851
10,19,0.231792,0.033305,74.241851
1,20,0.231792,0.032430,62.702203
2,20,0.231792,0.031654,62.606434
3,20,0.231792,0.031654,62.606434
4,20,0.231792,0.031654,62.606434
5,20,0.231792,0.032622,62.835438
6,20,0.231792,0.032622,62.835438
7,20,0.231792,0.032622,62.835438
8,20,0.231792,0.032851,62.729070
9,20,0.231792,0.032689,62.750960
10,20,0.231792,0.032178,62.979662
1,21,0.231792,0.035944,64.345124
2,21,0.231792,0.035434,64.494887
3,21,0.231792,0.033008,64.494887
4,21,0.231792,0.033008,64.494887
5,21,0.231792,0.034096,64.643883
6,21,0.231792,0.032897,64.707775
7,21,0.231792,0.032923,64.707775
8,21,0.231792,0.033611,64.707775
9,21,0.231792,0.034765,64.790060
10,21,0.231792,0.035591,64.790227
1,22,0.231792,0.012381,75.236559
2,22,0.231792,0.012381,75.229239
3,22,0.231792,0.011629,75.461068
4,22,0.231792,0.011799,75.587336
5,22,0.231792,0.011799,75.083927
6,22,0.231792,0.011799,75.084108
7,22,0.231792,0.012757,74.668771
8,22,0.231792,0.011433,74.519814
9,22,0.231792,0.012684,74.624519
10,22,0.231792,0.012760,74.224991
1,23,0.231792,0.025336,67.171716
2,23,0.231792,0.025336,67.171716
3,23,0.231792,0.025336,67.171716
4,23,0.231792,0.025336,67.166532
5,23,0.231792,0.025744,67.197474
6,23,0.231792,0.025744,67.197474
7,23,0.231792,0.025744,67.197474
8,23,0.231792,0.025744,67.197474
9,23,0.231792,0.026087,67.058685
10,23,0.231792,0.025442,67.030484
1,24,0.231792,0.009461,73.976117
2,24,0.231792,0.009960,73.998642
3,24,0.231792,0.009505,73.879439
4,24,0.231792,0.009603,73.973266
5,24,0.231792,0.009133,73.661533
6,24,0.231792,0.010082,73.677708
7,24,0.231792,0.009014,73.959771
8,24,0.231792,0.010043,73.603155
9,24,0.231792,0.010043,73.603155
10,24,0.231792,0.010049,73.405056
1,25,0.231792,0.023241,72.307286
2,25,0.231792,0.023412,72.836828
3,25,0.231792,0.024566,72.918567
4,25,0.231792,0.027190,72.534423
5,25,0.231792,0.026435,72.792561
6,25,0.231792,0.026769,72.792561
7,25,0.231792,0.026103,72.487269
8,25,0.231792,0.024547,72.499813
9,25,0.231792,0.027862,72.847627
10,25,0.231792,0.026491,72.495925
1,26,0.231792,0.066375,73.747587
2,26,0.231792,0.062395,73.891333
3,26,0.231792,0.055976,74.174009
4,26,0.231792,0.053007,73.971659
5,26,0.231792,0.055512,74.286281
6,26,0.231792,0.053355,74.276305
7,26,0.231792,0.051547,74.076873
8,26,0.231792,0.055972,74.139751
9,26,0.231792,0.058951,73.715512
10,26,0.231792,0.059508,73.715512
1,27,0.231792,0.024014,66.168823
2,27,0.231792,0.023881,66.265956
3,27,0.231792,0.023298,66.265956
4,27,0.231792,0.023507,66.106940
5,27,0.231792,0.023507,66.128440
6,27,0.231792,0.023507,66.128440
7,27,0.231792,0.023046,66.068659
8,27,0.231792,0.023277,66.257054
9,27,0.231792,0.023277,66.257054
10,27,0.231792,0.022788,65.657046
1,28,0.231792,0.041826,70.560516
2,28,0.231792,0.041826,70.560516
3,28,0.231792,0.041826,70.711122
4,28,0.231792,0.042873,70.711122
5,28,0.231792,0.041565,70.277958
6,28,0.231792,0.042041,70.625612
7,28,0.231792,0.043894,70.663704
8,28,0.231792,0.043171,71.001871
9,28,0.231792,0.043843,70.753438
10,28,0.231792,0.043843,70.912173
1,29,0.231792,0.059795,77.206470
2,29,0.231792,0.057488,77.165532
3,29,0.231792,0.056012,77.165532
4,29,0.231792,0.056012,77.165532
5,29,0.231792,0.058974,77.294497
6,29,0.231792,0.058790,77.251468
7,29,0.231792,0.058790,77.292207
8,29,0.231792,0.059522,77.292207
9,29,0.231792,0.057794,77.212669
10,29,0.231792,0.059339,77.212669
1,30,0.231792,0.020062,64.607836
2,30,0.231792,0.021310,65.264660
3,30,0.231792,0.021463,65.545366
4,30,0.231792,0.021238,65.517743
5,30,0.231792,0.021238,65.517743
6,30,0.231792,0.021238,65.517743
7,30,0.231792,0.021238,65.517743
8,30,0.231792,0.021402,65.517743
9,30,0.231792,0.021920,65.517743
10,30,0.231792,0.021920,65.852977
1,31,0.231792,0.052045,63.093480
2,31,0.231792,0.053539,63.124982
3,31,0.231792,0.050616,63.124982
4,31,0.231792,0.050616,63.124982
5,31,0.231792,0.053433,63.138357
6,31,0.231792,0.052801,63.109127
7,31,0.231792,0.052801,62.966110
8,31,0.231792,0.052266,63.093854
9,31,0.231792,0.052883,63.093854
10,31,0.231792,0.052515,63.290347
1,32,0.231792,0.045637,71.154682
2,32,0.231792,0.045637,71.330623
3,32,0.231792,0.045829,71.082426
4,32,0.231792,0.046704,71.239286
5,32,0.231792,0.046704,71.239286
6,32,0.231792,0.047089,71.256111
7,32,0.231792,0.048678,71.166387
8,32,0.231792,0.047789,71.054861
9,32,0.231792,0.046726,71.222185
10,32,0.231792,0.046699,71.222185
1,33,0.231792,0.025561,70.694553
2,33,0.231792,0.027621,70.688136
3,33,0.231792,0.027621,71.324759
4,33,0.231792,0.028315,70.556274
5,33,0.231792,0.023645,71.383146
6,33,0.231792,0.024501,71.171441
7,33,0.231792,0.024695,71.132424
8,33,0.231792,0.023149,70.861064
9,33,0.231792,0.025246,71.513308
10,33,0.231792,0.026606,71.359804
1,34,0.231792,0.036427,65.077219
2,34,0.231792,0.036427,65.077219
3,34,0.231792,0.036427,65.077219
4,34,0.231792,0.036427,65.077219
5,34,0.231792,0.036119,65.142040
6,34,0.231792,0.036119,64.894671
7,34,0.231792,0.036119,65.035467
8,34,0.231792,0.036467,65.035467
9,34,0.231792,0.037617,65.035467
10,34,0.231792,0.037617,65.035467
1,35,0.231792,0.035810,71.932843
2,35,0.231792,0.035810,71.932843
3,35,0.231792,0.035810,71.927830
4,35,0.231792,0.035871,71.576482
5,35,0.231792,0.035649,71.896740
6,35,0.231792,0.037126,71.763730
7,35,0.231792,0.036608,71.763730
8,35,0.231792,0.034239,71.763730
9,35,0.231792,0.034464,71.708224
10,35,0.231792,0.034402,71.740326
1,36,0.231792,0.030851,66.407138
2,36,0.231792,0.030851,66.407138
3,36,0.231792,0.031044,66.407138
4,36,0.231792,0.031044,66.407138
5,36,0.231792,0.030986,66.428661
6,36,0.231792,0.030986,66.428661
7,36,0.231792,0.030022,66.313464
8,36,0.231792,0.030627,66.458799
9,36,0.231792,0.031273,65.899735
10,36,0.231792,0.032064,66.312636
1,37,0.231792,0.022069,61.465123
2,37,0.231792,0.021885,61.356566
3,37,0.231792,0.021885,61.356566
4,37,0.231792,0.021885,61.356566
5,37,0.231792,0.023052,61.438174
6,37,0.231792,0.021647,61.219295
7,37,0.231792,0.021647,60.834940
8,37,0.231792,0.021647,60.834940
9,37,0.231792,0.021636,61.142285
10,37,0.231792,0.021636,61.142285
1,38,0.231792,0.056427,65.722976
2,38,0.231792,0.058527,65.943930
3,38,0.231792,0.059058,66.268009
4,38,0.231792,0.058850,65.901241
5,38,0.231792,0.059563,66.006776
6,38,0.231792,0.059360,66.006776
7,38,0.231792,0.056424,65.653388
8,38,0.231792,0.059799,66.203913
9,38,0.231792,0.058352,66.009521
10,38,0.231792,0.058352,66.200910
1,39,0.231792,0.029770,70.718316
2,39,0.231792,0.029212,70.702329
3,39,0.231792,0.029938,70.699534
4,39,0.231792,0.029938,71.037239
5,39,0.231792,0.029477,70.217448
6,39,0.231792,0.029477,70.932729
7,39,0.231792,0.030082,70.838749
8,39,0.231792,0.029597,70.170176
9,39,0.231792,0.030355,70.556615
10,39,0.231792,0.030493,70.617958
1,40,0.231792,0.059457,64.083911
2,40,0.231792,0.059457,64.083911
3,40,0.231792,0.059457,64.083911
4,40,0.231792,0.059457,64.083911
5,40,0.231792,0.059457,64.083911
6,40,0.231792,0.057184,63.986012
7,40,0.231792,0.059339,63.986012
8,40,0.231792,0.059339,63.986012
9,40,0.231792,0.056864,63.995388
10,40,0.231792,0.060276,63.995388
1,41,0.231792,0.023347,67.542974
2,41,0.231792,0.023600,67.741501
3,41,0.231792,0.023600,67.401996
4,41,0.231792,0.023600,67.401996
5,41,0.231792,0.023600,67.256524
6,41,0.231792,0.022287,67.256524
7,41,0.231792,0.022974,67.279518
8,41,0.231792,0.022903,67.381904
9,41,0.231792,0.022213,67.270081
10,41,0.231792,0.022541,67.539863
1,42,0.231792,0.079615,68.745161
2,42,0.231792,0.079615,68.745161
3,42,0.231792,0.079615,68.745161
4,42,0.231792,0.079615,68.745161
5,42,0.231792,0.079483,68.745161
6,42,0.231792,0.079483,68.745161
7,42,0.231792,0.079483,68.745161
8,42,0.231792,0.079055,68.681363
9,42,0.231792,0.078274,68.714107
10,42,0.231792,0.078274,68.714107
1,43,0.231792,0.051948,70.582191
2,43,0.231792,0.052301,70.582191
3,43,0.231792,0.053488,70.683559
4,43,0.231792,0.053548,70.556108
5,43,0.231792,0.050735,70.365475
6,43,0.231792,0.049323,70.273529
7,43,0.231792,0.049688,70.330672
8,43,0.231792,0.047659,70.316041
9,43,0.231792,0.047911,70.316041
10,43,0.231792,0.047911,70.316041
1,44,0.231792,0.035621,58.546317
2,44,0.231792,0.035621,58.546317
3,44,0.231792,0.035621,58.546317
4,44,0.231792,0.035621,58.642024
5,44,0.231792,0.035621,58.390093
6,44,0.231792,0.036077,58.750690
7,44,0.231792,0.036077,58.696359
8,44,0.231792,0.035458,58.539527
9,44,0.231792,0.035458,58.539527
10,44,0.231792,0.035458,58.539527
1,45,0.231792,0.052594,70.188513
2,45,0.231792,0.052594,70.188513
3,45,0.231792,0.052594,70.188513
4,45,0.231792,0.052594,69.969058
5,45,0.231792,0.050034,69.886762
6,45,0.231792,0.054456,70.073374
7,45,0.231792,0.053549,70.038969
8,45,0.231792,0.050877,69.884307
9,45,0.231792,0.050877,69.867643
10,45,0.231792,0.052867,70.165496
1,46,0.231792,0.037244,66.121272
2,46,0.231792,0.037244,66.121272
3,46,0.231792,0.037244,65.813042
4,46,0.231792,0.037906,66.105334
5,46,0.231792,0.037798,66.003275
6,46,0.231792,0.038034,66.090859
7,46,0.231792,0.038034,65.955487
8,46,0.231792,0.036604,65.960676
9,46,0.231792,0.036604,65.960676
10,46,0.231792,0.036604,65.960676
1,47,0.231792,0.048103,69.762278
2,47,0.231792,0.048103,69.854224
3,47,0.231792,0.049325,70.028789
4,47,0.231792,0.049325,69.897815
5,47,0.231792,0.049188,69.870785
6,47,0.231792,0.049188,69.870785
7,47,0.231792,0.049188,69.835108
8,47,0.231792,0.048187,69.952932
9,47,0.231792,0.048187,69.854632
10,47,0.231792,0.048187,69.854632
1,48,0.231792,0.023117,72.999767
2,48,0.231792,0.023117,72.829154
3,48,0.231792,0.023117,72.849067
4,48,0.231792,0.022806,72.870549
5,48,0.231792,0.022726,72.768172
6,48,0.231792,0.022860,72.565898
7,48,0.231792,0.022102,72.245529
8,48,0.231792,0.022102,72.730369
9,48,0.231792,0.022680,72.598496
10,48,0.231792,0.022010,72.598496
1,49,0.231792,0.048493,73.987042
2,49,0.231792,0.053007,73.987042
3,49,0.231792,0.049631,73.987042
4,49,0.231792,0.051512,73.735045
5,49,0.231792,0.043111,73.631328
6,49,0.231792,0.050567,73.846701
7,49,0.231792,0.050567,73.846701
8,49,0.231792,0.052347,73.647969
9,49,0.231792,0.045095,73.647969
10,49,0.231792,0.046308,73.947168
1,50,0.231792,0.057016,70.481683
2,50,0.231792,0.057016,70.594383
3,50,0.231792,0.057016,70.594383
4,50,0.231792,0.056768,70.642768
5,50,0.231792,0.057237,70.441212
6,50,0.231792,0.056399,70.427413
7,50,0.231792,0.055547,70.242443
8,50,0.231792,0.055547,70.245808
9,50,0.231792,0.055547,70.245808
10,50,0.231792,0.055547,70.311922
1,51,0.231792,0.034857,66.777303
2,51,0.231792,0.034857,66.777303
3,51,0.231792,0.034321,66.777303
4,51,0.231792,0.034321,66.777303
5,51,0.231792,0.034321,66.777303
6,51,0.231792,0.034321,66.714148
7,51,0.231792,0.035307,66.918995
8,51,0.231792,0.035307,67.040193
9,51,0.231792,0.036425,67.040193
10,51,0.231792,0.036425,67.040193
1,52,0.231792,0.048774,65.339881
2,52,0.231792,0.048774,65.452011
3,52,0.231792,0.048774,65.534195
4,52,0.231792,0.048774,65.534195
5,52,0.231792,0.048774,65.534195
6,52,0.231792,0.048774,65.534195
7,52,0.231792,0.048774,65.534195
8,52,0.231792,0.048774,65.534195
9,52,0.231792,0.048774,65.534195
10,52,0.231792,0.048774,65.615905
1,53,0.231792,0.055363,66.507771
2,53,0.231792,0.056598,66.697569
3,53,0.231792,0.056598,66.661508
4,53,0.231792,0.054397,66.661508
5,53,0.231792,0.054163,66.570474
6,53,0.231792,0.054163,66.570474
7,53,0.231792,0.054573,66.570474
8,53,0.231792,0.054573,66.382252
9,53,0.231792,0.053453,66.382252
10,53,0.231792,0.050123,66.027628
1,54,0.231792,0.032099,72.351431
2,54,0.231792,0.032099,72.351431
3,54,0.231792,0.029976,72.199127
4,54,0.231792,0.029976,71.853599
5,54,0.231792,0.029976,71.833381
6,54,0.231792,0.030010,72.157732
7,54,0.231792,0.030257,71.798595
8,54,0.231792,0.028666,71.400313
9,54,0.231792,0.028673,71.409766
10,54,0.231792,0.029504,71.734667
1,55,0.231792,0.060434,62.528506
2,55,0.231792,0.060434,62.841157
3,55,0.231792,0.061478,62.697238
4,55,0.231792,0.061478,62.697238
5,55,0.231792,0.061478,62.697238
6,55,0.231792,0.061478,62.697238
7,55,0.231792,0.060243,62.710416
8,55,0.231792,0.058509,62.553913
9,55,0.231792,0.058509,62.527874
10,55,0.231792,0.057825,62.527874
1,56,0.231792,0.052605,70.452212
2,56,0.231792,0.054925,70.384746
3,56,0.231792,0.052222,70.899623
4,56,0.231792,0.050732,70.291370
5,56,0.231792,0.052738,71.007541
6,56,0.231792,0.052676,70.701188
7,56,0.231792,0.051941,70.535110
8,56,0.231792,0.050412,70.167118
9,56,0.231792,0.051562,70.145380
10,56,0.231792,0.052432,70.762376
1,57,0.231792,0.034260,69.290397
2,57,0.231792,0.034260,69.290397
3,57,0.231792,0.032693,69.190889
4,57,0.231792,0.033443,69.251289
5,57,0.231792,0.034191,69.251289
6,57,0.231792,0.034191,69.286386
7,57,0.231792,0.033733,69.335636
8,57,0.231792,0.033733,69.133880
9,57,0.231792,0.033733,69.133880
10,57,0.231792,0.033733,69.133880
1,58,0.231792,0.018786,59.198385
2,58,0.231792,0.018566,58.750714
3,58,0.231792,0.018652,58.760980
4,58,0.231792,0.019977,59.475111
5,58,0.231792,0.019093,59.372951
6,58,0.231792,0.019093,58.645802
7,58,0.231792,0.019207,58.977993
8,58,0.231792,0.018402,58.841301
9,58,0.231792,0.018817,58.851916
10,58,0.231792,0.018860,59.027544
1,59,0.231792,0.036409,76.144185
2,59,0.231792,0.036409,76.144185
3,59,0.231792,0.037442,76.144185
4,59,0.231792,0.037442,76.211748
5,59,0.231792,0.037442,76.211748
6,59,0.231792,0.037102,75.938560
7,59,0.231792,0.037102,76.199851
8,59,0.231792,0.037112,76.499969
9,59,0.231792,0.037112,76.060783
10,59,0.231792,0.037112,76.060783
1,60,0.231792,0.061433,71.181080
2,60,0.231792,0.061849,71.477534
3,60,0.231792,0.061849,71.477534
4,60,0.231792,0.063893,71.436686
5,60,0.231792,0.060422,71.383111
6,60,0.231792,0.059603,71.383111
7,60,0.231792,0.061524,71.337421
8,60,0.231792,0.061058,71.337421
9,60,0.231792,0.062769,71.337421
10,60,0.231792,0.062023,71.220582
1,61,0.231792,0.059074,63.028469
2,61,0.231792,0.057958,62.957145
3,61,0.231792,0.053839,62.957145
4,61,0.231792,0.053839,62.957145
5,61,0.231792,0.058681,62.969265
6,61,0.231792,0.053475,62.910034
7,61,0.231792,0.055385,62.910034
8,61,0.231792,0.055385,62.955562
9,61,0.231792,0.055905,62.955562
10,61,0.231792,0.056754,63.048190
1,62,0.231792,0.075984,81.121306
2,62,0.231792,0.074592,81.121306
3,62,0.231792,0.074785,81.127292
4,62,0.231792,0.074785,81.169128
5,62,0.231792,0.069041,80.913684
6,62,0.231792,0.069041,80.913684
7,62,0.231792,0.067855,80.954762
8,62,0.231792,0.067855,80.954762
9,62,0.231792,0.067855,80.954762
10,62,0.231792,0.068818,80.954762
1,63,0.231792,0.016420,62.171418
2,63,0.231792,0.016294,61.764509
3,63,0.231792,0.016404,61.764509
4,63,0.231792,0.016622,61.645145
5,63,0.231792,0.016622,61.618031
6,63,0.231792,0.016518,61.551190
7,63,0.231792,0.016518,61.911241
8,63,0.231792,0.016178,61.765075
9,63,0.231792,0.016241,61.624385
10,63,0.231792,0.016377,61.392225
1,64,0.231792,0.032287,70.828804
2,64,0.231792,0.032287,70.828804
3,64,0.231792,0.032614,70.814446
4,64,0.231792,0.034136,70.814446
5,64,0.231792,0.031826,70.771488
6,64,0.231792,0.032483,70.985569
7,64,0.231792,0.034264,71.019574
8,64,0.231792,0.033788,71.022094
9,64,0.231792,0.034344,70.744887
10,64,0.231792,0.033250,70.752062
1,65,0.231792,0.033419,77.956573
2,65,0.231792,0.033419,77.956573
3,65,0.231792,0.032426,77.899285
4,65,0.231792,0.032447,77.662894
5,65,0.231792,0.032200,77.662894
6,65,0.231792,0.035189,78.183594
7,65,0.231792,0.035157,78.036763
8,65,0.231792,0.035157,78.036763
9,65,0.231792,0.033013,77.897096
10,65,0.231792,0.033013,77.897096
1,66,0.231792,0.056242,70.305727
2,66,0.231792,0.055728,70.305727
3,66,0.231792,0.058285,70.606284
4,66,0.231792,0.058216,70.658580
5,66,0.231792,0.058216,70.352059
6,66,0.231792,0.058216,70.619132
7,66,0.231792,0.060388,70.736657
8,66,0.231792,0.058306,70.637832
9,66,0.231792,0.059734,70.637832
10,66,0.231792,0.057421,70.554034
1,67,0.231792,0.035752,83.307763
2,67,0.231792,0.037182,83.637768
3,67,0.231792,0.035119,83.907052
4,67,0.231792,0.034390,83.491957
5,67,0.231792,0.032475,84.122627
6,67,0.231792,0.031603,85.250564
7,67,0.231792,0.028777,86.176286
8,67,0.231792,0.026984,85.821980
9,67,0.231792,0.025496,87.829421
10,67,0.231792,0.022650,87.366808
1,68,0.231792,0.021353,73.699746
2,68,0.231792,0.021401,73.482415
3,68,0.231792,0.021401,73.482415
4,68,0.231792,0.019498,72.841723
5,68,0.231792,0.019498,72.841723
6,68,0.231792,0.019317,72.759711
7,68,0.231792,0.019854,72.759711
8,68,0.231792,0.020596,73.347041
9,68,0.231792,0.020596,73.347041
10,68,0.231792,0.020562,73.039212
1,69,0.231792,0.024994,74.594626
2,69,0.231792,0.024994,74.530056
3,69,0.231792,0.025627,74.594008
4,69,0.231792,0.025590,74.502247
5,69,0.231792,0.025975,74.502247
6,69,0.231792,0.025339,74.502247
7,69,0.231792,0.025339,74.502247
8,69,0.231792,0.025182,74.547340
9,69,0.231792,0.025182,74.291089
10,69,0.231792,0.024967,74.707916
1,70,0.231792,0.019003,73.364647
2,70,0.231792,0.018340,73.211577
3,70,0.231792,0.017856,73.105634
4,70,0.231792,0.017856,73.105634
5,70,0.231792,0.017687,72.997736
6,70,0.231792,0.017640,72.931496
7,70,0.231792,0.018197,73.457958
8,70,0.231792,0.017665,73.381283
9,70,0.231792,0.017708,73.311751
10,70,0.231792,0.018106,73.473845
1,71,0.231792,0.012880,73.457276
2,71,0.231792,0.012746,73.656081
3,71,0.231792,0.014162,73.906610
4,71,0.231792,0.012804,73.770689
5,71,0.231792,0.013529,73.520918
6,71,0.231792,0.013399,73.659837
7,71,0.231792,0.013399,73.405778
8,71,0.231792,0.014077,73.887911
9,71,0.231792,0.013665,73.857990
10,71,0.231792,0.013924,73.480863
1,72,0.231792,0.015572,65.393586
2,72,0.231792,0.015572,65.605887
3,72,0.231792,0.015572,65.605887
4,72,0.231792,0.015712,65.278837
5,72,0.231792,0.015628,65.278837
6,72,0.231792,0.015260,65.058138
7,72,0.231792,0.015553,65.466755
8,72,0.231792,0.015553,65.354092
9,72,0.231792,0.015592,65.646853
10,72,0.231792,0.015592,65.321127
1,73,0.231792,0.034452,68.306375
2,73,0.231792,0.034452,68.306375
3,73,0.231792,0.035713,68.811714
4,73,0.231792,0.035713,68.685557
5,73,0.231792,0.034739,68.345601
6,73,0.231792,0.033566,68.112858
7,73,0.231792,0.034020,67.864424
8,73,0.231792,0.035321,68.125817
9,73,0.231792,0.034246,68.330359
10,73,0.231792,0.034668,68.380189
1,74,0.231792,0.040991,74.712068
2,74,0.231792,0.040991,74.712068
3,74,0.231792,0.040991,74.630850
4,74,0.231792,0.040991,74.630850
5,74,0.231792,0.037778,74.428526
